,Unnamed: 0,Geolocation_zipcode_prefix,Geolocation_lat,Geolocation_lng,Geolocation_city,Geolocation_state
8842,8842,1307,-23.55446522952856,-46.65463651027178,sao paulo,SP
8843,8843,1308,-23.556280432685167,-46.65241158756995,sao paulo,SP
8844,8844,1312,-23.55364600943506,-46.64827785290551,sao paulo,SP
8845,8845,1318,-23.55971851595593,-46.64273466486809,sao paulo,SP
8846,8846,1316,-23.55271449347913,-46.63892800069249,são paulo,SP
8847,8847,1333,-23.567439373304826,-46.64600919885744,sao paulo,SP
8848,8848,1322,-23.56338162031852,-46.64330368789315,sao paulo,SP
8849,8849,1326,-23.55269765667379,-46.64364470774424,sao paulo,SP
8850,8850,1322,-23.563877594783303,-46.64343312960936,sao paulo,SP
8851,8851,1307,-23.551910381354915,-46.64919520912921,sao paulo,SP
8852,8852,1321,-23.559532868168937,-46.63991866556059,sao paulo,SP
8853,8853,1306,-23.55342904579032,-46.65070872869184,sao paulo,SP
8854,8854,1307,-23.55201749070917,-46.64954187676728,sao paulo,SP
8855,8855,1328,-23.55545458006813,-46.64618254010617,são paulo,SP
8856,8856,1321,-23.564514729672787,-46.6424312278551,sao paulo,SP
8857,8857,1321,-23.564514729672787,-46.6424312278551,sao paulo,SP
8858,8858,1313,-23.551538175139875,-46.646650970021376,sao paulo,SP
8859,8859,1322,-23.56409359478329,-46.64348420621503,são paulo,SP
8860,8860,1306,-23.54761758386774,-46.64592070070453,sao paulo,SP
8861,8861,1325,-23.558000898695823,-46.64434367485144,são paulo,SP
8862,8862,1331,-23.562202661953904,-46.65161847683071,sao paulo,SP
8863,8863,1319,-23.55156260866176,-46.64021297307979,sao paulo,SP
8864,8864,1310,-23.55729200678229,-46.66118005144279,sao paulo,SP
8865,8865,1304,-23.55158469525076,-46.65124912614692,sao paulo,SP
8866,8866,1323,-23.5617525,-46.640457,sao paulo,SP
8867,8867,1308,-23.55683818122807,-46.65447714002536,são paulo,SP
8868,8868,1322,-23.563964891482463,-46.64418733749784,são paulo,SP
8869,8869,1307,-23.552729758814685,-46.65230963281199,são paulo,SP
8870,8870,1311,-23.569652153587946,-46.64663476726834,sao paulo,SP
8871,8871,1323,-23.56344107189128,-46.64103858458566,são paulo,SP
8872,8872,1332,-23.557600970021376,-46.64994053220032,sao paulo,SP
8873,8873,1308,-23.55673254815626,-46.65294211601936,sao paulo,SP
8874,8874,1316,-23.55370246073054,-46.63948654065443,sao paulo,SP
8875,8875,1308,-23.553773895089147,-46.65209952637194,sao paulo,SP
8876,8876,1317,-23.554241484392293,-46.63868576852181,sao paulo,SP
8877,8877,1303,-23.54876652123605,-46.650500208032696,sao paulo,SP
8878,8878,1306,-23.55382270912921,-46.65038113474524,sao paulo,SP
8879,8879,1320,-23.55796144157196,-46.63944674770617,sao paulo,SP
8880,8880,1325,-23.5597205162444,-46.643662121011005,sao paulo,SP
8881,8881,1308,-23.55641963281201,-46.65272290521668,sao paulo,SP
8882,8882,1308,-23.553773895089147,-46.65209952637194,sao paulo,SP
8883,8883,1326,-23.55436995920134,-46.64587128518662,sao paulo,SP
8884,8884,1333,-23.565547854838737,-46.64665586288883,sao paulo,SP
8885,8885,1327,-23.56687621870851,-46.64458086456226,sao paulo,SP
8886,8886,1324,-23.5563983119626,-46.64372029141903,sao paulo,SP
8887,8887,1327,-23.570476072162265,-46.64379257992388,sao paulo,SP
8888,8888,1303,-23.54896571579432,-46.65164955773555,sao paulo,SP
8889,8889,1301,-23.54768211019098,-46.64451908021235,sao paulo,SP
8890,8890,1310,-23.5668201448728,-46.64991574909117,sao paulo,SP
8891,8891,1306,-23.554051920624367,-46.6487385976975,sao paulo,SP
8892,8892,1311,-23.567194738559586,-46.64976138579832,sao paulo,SP
8893,8893,1306,-23.550135768249746,-46.646161925760246,sao paulo,SP
8894,8894,1303,-23.550258739944567,-46.64991810978695,sao paulo,SP
8895,8895,1308,-23.556613348866133,-46.65363991993189,sao paulo,SP
8896,8896,1322,-23.56206943297361,-46.64390499042072,sao paulo,SP
8897,8897,1320,-23.557888467107183,-46.63955377324141,são paulo,SP
8898,8898,1316,-23.550440311962603,-46.63837024132953,sao paulo,SP
8899,8899,1307,-23.554000174562965,-46.653743021380286,são paulo,SP
8900,8900,1317,-23.555771764343227,-46.639553016612446,sao paulo,SP
8901,8901,1311,-23.56453290758263,-46.65294248265907,sao paulo,SP
8902,8902,1310,-23.567231159299524,-46.64942226351789,são paulo,SP
8903,8903,1333,-23.56317628697564,-46.65221155591788,sao paulo,SP
8904,8904,1330,-23.557101485429044,-46.64978417485143,sao paulo,SP
8905,8905,1327,-23.56536329669916,-46.645102225373606,sao paulo,SP
8906,8906,1311,-23.565191720237724,-46.65215036747644,sao paulo,SP
8907,8907,1331,-23.565270530671107,-46.64861309547578,sao paulo,SP
8908,8908,1303,-23.549027521236045,-46.65039768249747,sao paulo,SP
8909,8909,1322,-23.563294082982303,-46.64230593949449,sao paulo,SP
8910,8910,1317,-23.554133985636884,-46.638626176820445,sao paulo,SP
8911,8911,1327,-23.56569303857696,-46.64493258866647,sao paulo,SP
8912,8912,1311,-23.57112910203159,-46.64468621422112,sao paulo,SP
8913,8913,1315,-23.552007988343235,-46.6406404200761,sao paulo,SP
8914,8914,1316,-23.553044444630384,-46.63971099610486,são paulo,SP
8915,8915,1310,-23.56169090025208,-46.65612560806024,sao paulo,SP
8916,8916,1311,-23.55860266195392,-46.65986150236593,sao paulo,SP
8917,8917,1308,-23.55666620676329,-46.65382014002537,sao paulo,SP
8918,8918,1322,-23.56237543297362,-46.64399295767212,sao paulo,SP
8919,8919,1314,-23.55117712877263,-46.6437101276761,sao paulo,SP
8920,8920,1312,-23.55257395115125,-46.647689327370266,sao paulo,SP
8921,8921,1307,-23.554000174562965,-46.653743021380286,sao paulo,SP
8922,8922,1310,-23.55888451289752,-46.65926475339034,sao paulo,SP
8923,8923,1314,-23.556570379969934,-46.64892887607479,são paulo,SP
8924,8924,1310,-23.5668201448728,-46.64991574909117,são paulo,SP
8925,8925,1306,-23.55436937246812,-46.65015387621902,sao paulo,SP
8926,8926,1309,-23.55461847988913,-46.65859229768012,sao paulo,SP
8927,8927,1317,-23.555771764343227,-46.639553016612446,sao paulo,SP
8928,8928,1319,-23.55098651511921,-46.64108072439266,sao paulo,SP
8929,8929,1333,-23.5676018551272,-46.64699125090884,sao paulo,SP
8930,8930,1311,-23.56471213211952,-46.65274077352985,sao paulo,SP
8931,8931,1311,-23.565191720237724,-46.65215036747644,sao paulo,SP
8932,8932,1329,-23.562280655288813,-46.6477532596514,sao paulo,SP
8933,8933,1308,-23.55553253067111,-46.653464179294815,sao paulo,SP
8934,8934,1307,-23.551252365254747,-46.65297826770149,sao paulo,SP
8935,8935,1318,-23.55971851595593,-46.64273466486809,sao paulo,SP
8936,8936,1306,-23.553932290870787,-46.65038236525475,sao paulo,SP
8937,8937,1306,-23.55382270912921,-46.65038113474524,sao paulo,SP
8938,8938,1322,-23.56334194255292,-46.6423690022217,sao paulo,SP
8939,8939,1315,-23.55346154593456,-46.64071173411618,são paulo,SP
8940,8940,1322,-23.564631960586315,-46.643701630042045,são paulo,SP
8941,8941,1331,-23.56233627976228,-46.65138504870451,são paulo,SP
8942,8942,1307,-23.54907983458364,-46.65429504454956,sao paulo,SP
8943,8943,1321,-23.5662979664147,-46.64295301638861,são paulo,SP
8944,8944,1315,-23.5538611290611,-46.64060230919263,são paulo,SP
8945,8945,1311,-23.567194738559586,-46.64976138579832,sao paulo,SP
8946,8946,1307,-23.5528355903399,-46.65155484846209,sao paulo,SP
8947,8947,1324,-23.55135945406544,-46.64339075477531,sao paulo,SP
8948,8948,1332,-23.55866822952856,-46.65143692645275,sao paulo,SP
8949,8949,1321,-23.559532868168937,-46.63991866556059,sao paulo,SP
8950,8950,1303,-23.547760072162266,-46.645382901754246,são paulo,SP
8951,8951,1302,-23.54740796251956,-46.64477455897629,são paulo,SP
8952,8952,1311,-23.569059783273147,-46.64740767660342,sao paulo,SP
8953,8953,1321,-23.55963284263371,-46.6397802238444,sao paulo,SP
8954,8954,1332,-23.561461278377298,-46.654873758670455,sao paulo,SP
8955,8955,1331,-23.565350106295835,-46.647736250620376,sao paulo,SP
8956,8956,1333,-23.565980494027382,-46.64601850790584,sao paulo,SP
8957,8957,1310,-23.56469826144042,-46.65244211420167,sao paulo,SP
8958,8958,1303,-23.55100618013154,-46.64789079476592,sao paulo,SP
8959,8959,1306,-23.553932290870787,-46.65038236525475,sao paulo,SP
8960,8960,1311,-23.569652153587946,-46.64663476726834,sao paulo,SP
8961,8961,1303,-23.54893849570083,-46.65043121524605,sao paulo,SP
8962,8962,1308,-23.55561255620633,-46.653734179294815,são paulo,SP
8963,8963,1308,-23.554731625858444,-46.65319084194123,são paulo,SP
8964,8964,1313,-23.55704932868548,-46.65107467969968,são paulo,SP
8965,8965,1332,-23.55936151289752,-46.65282974660966,sao paulo,SP
8966,8966,1305,-23.55224471218764,-46.653019763806334,sao paulo,SP
8967,8967,1323,-23.56344107189128,-46.64103858458566,sao paulo,SP
8968,8968,1310,-23.56469826144042,-46.65244211420167,sao paulo,SP
8969,8969,1322,-23.56452503941369,-46.64361435553123,sao paulo,SP
8970,8970,1306,-23.553853323619364,-46.65043487246811,sao paulo,SP
8971,8971,1311,-23.560566359426364,-46.65761042867444,sao paulo,SP
8972,8972,1308,-23.55641963281201,-46.65272290521668,são paulo,SP
8973,8973,1311,-23.560566359426364,-46.65761042867444,sao paulo,SP
8974,8974,1307,-23.54931817262972,-46.65408749541236,são paulo,SP
8975,8975,1318,-23.555771764343227,-46.639553016612446,sao paulo,SP
8976,8976,1311,-23.567194738559586,-46.64976138579832,sao paulo,SP
8977,8977,1319,-23.553480656673788,-46.64189420774423,sao paulo,SP
8978,8978,1332,-23.55893482486011,-46.6519821648681,sao paulo,SP
8979,8979,1302,-23.5481346880374,-46.65010260061169,sao paulo,SP
8980,8980,1330,-23.556817623925213,-46.64986083625707,sao paulo,SP
8981,8981,1313,-23.558091851520512,-46.65302574632119,sao paulo,SP
8982,8982,1308,-23.55666620676329,-46.65382014002537,são paulo,SP
8983,8983,1308,-23.555182505135885,-46.65226234401868,sao paulo,SP
8984,8984,1310,-23.567231159299524,-46.64942226351789,sao paulo,SP
8985,8985,1321,-23.56554005912053,-46.642700976398,sao paulo,SP
8986,8986,1302,-23.54995001664842,-46.65418615390384,sao paulo,SP
8987,8987,1301,-23.54825819338374,-46.64982466323978,sao paulo,SP
8988,8988,1311,-23.56639674577295,-46.65070939301167,sao paulo,SP
8989,8989,1311,-23.56774193156696,-46.64914584988601,sao paulo,SP
8990,8990,1306,-23.55023256786309,-46.64509353038266,sao paulo,SP
8991,8991,1303,-23.54893849570083,-46.65043121524605,são paulo,SP
8992,8992,1309,-23.557664724392662,-46.658110987506525,sao paulo,SP
8993,8993,1329,-23.562280655288813,-46.6477532596514,sao paulo,SP
8994,8994,1311,-23.56435692062437,-46.65314214876795,sao paulo,SP
8995,8995,1306,-23.55430637246812,-46.65015238343238,sao paulo,SP
8996,8996,1321,-23.56596496641469,-46.64287299085339,sao paulo,SP
8997,8997,1303,-23.549027521236045,-46.65039768249747,sao paulo,SP
8998,8998,1303,-23.55100618013154,-46.64789079476592,sao paulo,SP
8999,8999,1317,-23.554133985636884,-46.638626176820445,sao paulo,SP
9000,9000,1323,-23.572519500643708,-46.64196380055788,são paulo,SP
9001,9001,1303,-23.550258739944567,-46.64991810978695,sao paulo,SP
9002,9002,1304,-23.55577416902305,-46.65777309922671,são paulo,SP
9003,9003,1331,-23.562128305297502,-46.65160457423975,sao paulo,SP
9004,9004,1327,-23.56536329669916,-46.645102225373606,sao paulo,SP
9005,9005,1326,-23.561109953372945,-46.645180401754246,são paulo,SP
9006,9006,1315,-23.55346154593456,-46.64071173411618,são paulo,SP
9007,9007,1311,-23.560566359426364,-46.65761042867444,sao paulo,SP
9008,9008,1309,-23.554099414651752,-46.65760184831786,sao paulo,SP
9009,9009,1326,-23.559660481822373,-46.64521382904371,são paulo,SP
9010,9010,1321,-23.55896103857696,-46.64089188579832,sao paulo,SP
9011,9011,1306,-23.55342904579032,-46.65070872869184,sao paulo,SP
9012,9012,1309,-23.556006691644075,-46.66004403857696,sao paulo,SP
9013,9013,1303,-23.549244495700822,-46.65031068971084,sao paulo,SP
9014,9014,1307,-23.553325174562964,-46.65245602138027,sao paulo,SP
9015,9015,1308,-23.55673820676329,-46.65410814002538,sao paulo,SP
9016,9016,1311,-23.560566359426364,-46.65761042867444,são paulo,SP
9017,9017,1330,-23.558617456287138,-46.64971032514858,sao paulo,SP
9018,9018,1308,-23.55468192062437,-46.651700519158574,são paulo,SP
9019,9019,1333,-23.564449184834743,-46.65069470523409,sao paulo,SP
9020,9020,1328,-23.555345350014825,-46.64383871498368,sao paulo,SP
9021,9021,1310,-23.56169090025208,-46.65612560806024,sao paulo,SP
9022,9022,1323,-23.57251969965668,-46.64184839942064,sao paulo,SP
9023,9023,1318,-23.555771764343227,-46.639553016612446,sao paulo,SP
9024,9024,1319,-23.55071881932019,-46.641980053840406,são paulo,SP
9025,9025,1311,-23.57112910203159,-46.64468621422112,sao paulo,SP
9026,9026,1310,-23.56448086788048,-46.65271614265111,sao paulo,SP
9027,9027,1303,-23.550258739944567,-46.64991810978695,sao paulo,SP
9028,9028,1310,-23.556926913670807,-46.6615417904381,sao paulo,SP
9029,9029,1323,-23.5617525,-46.640457,sao paulo,SP
9030,9030,1323,-23.56640335729583,-46.64203684477313,sao paulo,SP
9031,9031,1313,-23.55714514377628,-46.65131609755327,sao paulo,SP
9032,9032,1309,-23.55701266916727,-46.65747148404406,sao paulo,SP
9033,9033,1310,-23.560529008598337,-46.657384659443736,sao paulo,SP
9034,9034,1331,-23.5623275209476,-46.6503277425703,sao paulo,SP
9035,9035,1319,-23.55098651511921,-46.64108072439266,sao paulo,SP
9036,9036,1333,-23.56591354261634,-46.64620706148646,sao paulo,SP
9037,9037,1322,-23.564157045242062,-46.64451265805878,sao paulo,SP
9038,9038,1324,-23.55135945406544,-46.64339075477531,sao paulo,SP
9039,9039,1322,-23.56350762031853,-46.64333518789316,sao paulo,SP
9040,9040,1303,-23.55104087093889,-46.64781522355593,sao paulo,SP
9041,9041,1303,-23.548934504299176,-46.65036475921871,sao paulo,SP
9042,9042,1307,-23.55303785429048,-46.65178709908248,sao paulo,SP
9043,9043,1303,-23.54869104302037,-46.645414156529554,sao paulo,SP
9044,9044,1321,-23.559613868168945,-46.63980722384439,sao paulo,SP
9045,9045,1317,-23.554133985636884,-46.638626176820445,sao paulo,SP
9046,9046,1311,-23.569059783273147,-46.64740767660342,sao paulo,SP
9047,9047,1318,-23.555771764343227,-46.639553016612446,sao paulo,SP
9048,9048,1312,-23.556049111529205,-46.64974666729382,sao paulo,SP
9049,9049,1331,-23.559833986121536,-46.65052177171221,sao paulo,SP
9050,9050,1316,-23.55219844463037,-46.63970305438866,sao paulo,SP
9051,9051,1307,-23.55180343963872,-46.6488341508454,sao paulo,SP
9052,9052,1307,-23.553900796006666,-46.65342051526344,sao paulo,SP
9053,9053,1307,-23.55240492062436,-46.6524485774424,sao paulo,SP
9054,9054,1317,-23.554241484392293,-46.63868576852181,sao paulo,SP
9055,9055,1329,-23.55992304302036,-46.64705028518663,sao paulo,SP
9056,9056,1314,-23.55299387093889,-46.64693452706444,sao paulo,SP
9057,9057,1318,-23.55409868126785,-46.63860660592022,sao paulo,SP
9058,9058,1325,-23.560173199001664,-46.64478299278664,sao paulo,SP
9059,9059,1312,-23.551508183809908,-46.64665251559603,sao paulo,SP
9060,9060,1311,-23.562227880662416,-46.65572910880599,sao paulo,SP
9061,9061,1327,-23.564058328062764,-46.64562177352986,sao paulo,SP
9062,9062,1310,-23.55792822869184,-46.66036466527213,sao paulo,SP
9063,9063,1313,-23.558681220930204,-46.653687765191314,sao paulo,SP
9064,9064,1311,-23.563282913411,-46.65443055773555,sao paulo,SP
9065,9065,1313,-23.55162705412887,-46.64679370246411,sao paulo,SP
9066,9066,1322,-23.562143057447084,-46.6424374977783,sao paulo,SP
9067,9067,1313,-23.553000207782304,-46.64759340586426,sao paulo,SP
9068,9068,1317,-23.555771764343227,-46.639553016612446,sao paulo,SP
9069,9069,1328,-23.55572139439665,-46.648509736886126,sao paulo,SP
9070,9070,1309,-23.55362418457494,-46.65969919845339,sao paulo,SP
9071,9071,1306,-23.554051920624367,-46.6487385976975,sao paulo,SP
9072,9072,1323,-23.5617525,-46.640457,são paulo,SP
9073,9073,1302,-23.54749592977097,-46.64435605897629,sao paulo,SP
9074,9074,1315,-23.55201914654624,-46.64058206881539,sao paulo,SP
9075,9075,1331,-23.5623275209476,-46.6503277425703,são paulo,SP
9076,9076,1303,-23.550258739944567,-46.64991810978695,sao paulo,SP
9077,9077,1313,-23.55667527866576,-46.650538823475145,sao paulo,SP
9078,9078,1307,-23.54957999999999,-46.6539885,sao paulo,SP
9079,9079,1307,-23.55219087010218,-46.65027240605343,sao paulo,SP
9080,9080,1307,-23.549360699694148,-46.65412441687346,sao paulo,SP
9081,9081,1326,-23.55279736886143,-46.64414890161001,sao paulo,SP
9082,9082,1321,-23.564344704137564,-46.64238419510652,são paulo,SP
9083,9083,1317,-23.56281094772712,-46.64538049222014,sao paulo,SP
9084,9084,1310,-23.55768570024242,-46.66065447792723,sao paulo,SP
9085,9085,1303,-23.55104087093889,-46.64781522355593,sao paulo,SP
9086,9086,1322,-23.56152578170127,-46.6427444281338,sao paulo,SP
9087,9087,1319,-23.552050715505864,-46.63877825422706,são paulo,SP
9088,9088,1310,-23.56169090025208,-46.65612560806024,são paulo,SP
9089,9089,1307,-23.55104570053087,-46.653077100063406,sao paulo,SP
9090,9090,1312,-23.556049111529205,-46.64974666729382,são paulo,SP
9091,9091,1318,-23.55409868126785,-46.63860660592022,são paulo,SP
9092,9092,1331,-23.56515007354725,-46.6479954693289,sao paulo,SP
9093,9093,1311,-23.560566359426364,-46.65761042867444,sao paulo,SP
9094,9094,1303,-23.548616664723863,-46.64871323757862,sao paulo,SP
9095,9095,1331,-23.558915986121537,-46.650774829996,sao paulo,SP
9096,9096,1331,-23.5637295925616,-46.64980190743839,sao paulo,SP
9097,9097,1303,-23.55104087093889,-46.64781522355593,sao paulo,SP
9098,9098,1319,-23.55149507216227,-46.64163106549717,são paulo,SP
9099,9099,1311,-23.567194738559586,-46.64976138579832,sao paulo,SP
9100,9100,1311,-23.56796848874727,-46.6484842621329,sao paulo,SP
9101,9101,1306,-23.55342904579032,-46.65070872869184,sao paulo,SP
9102,9102,1311,-23.559167964481457,-46.65920858327077,sao paulo,SP
9103,9103,1308,-23.55478243963872,-46.653163150845415,sao paulo,SP
9104,9104,1314,-23.551730864822066,-46.6451120738357,sao paulo,SP
9105,9105,1325,-23.55620089869582,-46.64452023313522,sao paulo,SP
9106,9106,1307,-23.552031520399325,-46.64977818151653,sao paulo,SP
9107,9107,1313,-23.557915267557256,-46.65264992561604,sao paulo,SP
9108,9108,1303,-23.548934504299176,-46.65036475921871,sao paulo,SP
9109,9109,1307,-23.553325174562964,-46.65245602138027,sao paulo,SP
9110,9110,1307,-23.554000174562965,-46.653743021380286,sao paulo,SP
9111,9111,1311,-23.56639674577295,-46.65070939301167,são paulo,SP
9112,9112,1328,-23.55545458006813,-46.64618254010617,sao paulo,SP
9113,9113,1327,-23.565974071325552,-46.64484410309317,sao paulo,SP
9114,9114,1302,-23.547650962519555,-46.64357747515727,sao paulo,SP
9115,9115,1310,-23.56062978988984,-46.65726094364944,sao paulo,SP
9116,9116,1306,-23.55023256786309,-46.64509353038266,sao paulo,SP
9117,9117,1313,-23.558091851520512,-46.65302574632119,são paulo,SP
9118,9118,1303,-23.54919071579432,-46.65156961601936,sao paulo,SP
9119,9119,1322,-23.56409359478329,-46.64348420621503,sao paulo,SP
9120,9120,1323,-23.56640335729583,-46.64203684477313,sao paulo,SP
9121,9121,1305,-23.550904414103503,-46.64895565084541,são paulo,SP
9122,9122,1317,-23.555771764343227,-46.639553016612446,sao paulo,SP
9123,9123,1313,-23.557915267557256,-46.65264992561604,sao paulo,SP
9124,9124,1317,-23.554133985636884,-46.638626176820445,sao paulo,SP
9125,9125,1307,-23.553188570084803,-46.65208907063306,sao paulo,SP
9126,9126,1323,-23.560777607606955,-46.6413224096968,são paulo,SP
9127,9127,1317,-23.555771764343227,-46.639553016612446,sao paulo,SP
9128,9128,1307,-23.54957999999999,-46.6539885,são paulo,SP
9129,9129,1313,-23.556627862812498,-46.65038748557981,sao paulo,SP
9130,9130,1310,-23.56062978988984,-46.65726094364944,sao paulo,SP
9131,9131,1311,-23.57032776860855,-46.6457482339815,sao paulo,SP
9132,9132,1304,-23.55422527837729,-46.65614065751051,sao paulo,SP
9133,9133,1324,-23.55230879156328,-46.643349876219006,sao paulo,SP
9134,9134,1311,-23.563282913411,-46.65443055773555,sao paulo,SP
9135,9135,1322,-23.562903122944256,-46.64394546932889,são paulo,SP
9136,9136,1319,-23.55236967554391,-46.63809035636795,sao paulo,SP
9137,9137,1322,-23.56295915569284,-46.64374394379366,são paulo,SP
9138,9138,1312,-23.55364600943506,-46.64827785290551,sao paulo,SP
9139,9139,1324,-23.5592605721488,-46.64336751846303,sao paulo,SP
9140,9140,1323,-23.56079712294426,-46.64080463696696,sao paulo,SP
9141,9141,1303,-23.54919071579432,-46.65156961601936,são paulo,SP
9142,9142,1313,-23.553560158202995,-46.6478647492354,sao paulo,SP
9143,9143,1309,-23.557106305297506,-46.65876407423975,sao paulo,SP
9144,9144,1330,-23.558617456287138,-46.64971032514858,sao paulo,SP
9145,9145,1302,-23.54749592977097,-46.64435605897629,sao paulo,SP
9146,9146,1318,-23.564632348317865,-46.64699608104907,sao paulo,SP
9147,9147,1310,-23.5652541448728,-46.651792332910205,sao paulo,SP
9148,9148,1311,-23.57032776860855,-46.6457482339815,sao paulo,SP
9149,9149,1321,-23.55812241465176,-46.64174393213688,sao paulo,SP
9150,9150,1308,-23.55659160727679,-46.65333507285476,são paulo,SP
9151,9151,1331,-23.56387772023772,-46.64962145129549,sao paulo,SP
9152,9152,1321,-23.55590152039933,-46.64192915459631,sao paulo,SP
9153,9153,1330,-23.55891445628714,-46.64968040175425,sao paulo,SP
9154,9154,1317,-23.554241484392293,-46.63868576852181,são paulo,SP
9155,9155,1330,-23.55635498834323,-46.64984356549716,sao paulo,SP
9156,9156,1321,-23.56554005912053,-46.642700976398,sao paulo,SP
9157,9157,1332,-23.55930488314392,-46.652742664868086,sao paulo,SP
9158,9158,1319,-23.55117923397195,-46.642019060505504,sao paulo,SP
9159,9159,1322,-23.56295915569284,-46.64374394379366,sao paulo,SP
9160,9160,1333,-23.56561219594324,-46.64932421634258,sao paulo,SP
9161,9161,1324,-23.55135945406544,-46.64339075477531,são paulo,SP
9162,9162,1324,-23.55610695920133,-46.642943817935205,sao paulo,SP
9163,9163,1303,-23.54876652123605,-46.650500208032696,sao paulo,SP
9164,9164,1322,-23.56350762031853,-46.64333518789316,sao paulo,SP
9165,9165,1313,-23.55162705412887,-46.64679370246411,sao paulo,SP
9166,9166,1303,-23.55100618013154,-46.64789079476592,sao paulo,SP
9167,9167,1307,-23.551761583674804,-46.65267577947382,sao paulo,SP
9168,9168,1313,-23.558091851520512,-46.65302574632119,sao paulo,SP
9169,9169,1302,-23.54749592977097,-46.64435605897629,sao paulo,SP
9170,9170,1311,-23.562586037191988,-46.65530040452421,sao paulo,SP
9171,9171,1310,-23.55729200678229,-46.66118005144279,sao paulo,SP
9172,9172,1333,-23.56525915237462,-46.64717966985975,são paulo,SP
9173,9173,1310,-23.56169090025208,-46.65612560806024,são paulo,SP
9174,9174,1322,-23.56350762031853,-46.64333518789316,sao paulo,SP
9175,9175,1325,-23.560120959201328,-46.64418335068381,sao paulo,SP
9176,9176,1322,-23.56269926533555,-46.64311388106644,sao paulo,SP
9177,9177,1330,-23.55684048542905,-46.64980217485141,sao paulo,SP
9178,9178,1306,-23.55382270912921,-46.65038113474524,sao paulo,SP
9179,9179,1330,-23.558617456287138,-46.64971032514858,sao paulo,SP
9180,9180,1305,-23.55142933749782,-46.6505923411045,sao paulo,SP
9181,9181,1327,-23.56521929669917,-46.6451517253736,sao paulo,SP
9182,9182,1308,-23.55630743268516,-46.65251058756993,sao paulo,SP
9183,9183,1305,-23.55220955037796,-46.65292302692021,sao paulo,SP
9184,9184,1321,-23.56473023757864,-46.64255280489346,sao paulo,SP
9185,9185,1309,-23.55362418457494,-46.65969919845339,sao paulo,SP
9186,9186,1304,-23.55402727837729,-46.655933657510495,sao paulo,SP
9187,9187,1329,-23.560611904524208,-46.64698163336027,sao paulo,SP
9188,9188,1320,-23.5544071537596,-46.63764434263373,sao paulo,SP
9189,9189,1310,-23.56169090025208,-46.65612560806024,sao paulo,SP
9190,9190,1309,-23.554354589503177,-46.65730318789316,são paulo,SP
9191,9191,1307,-23.554000174562965,-46.653743021380286,são paulo,SP
9192,9192,1322,-23.56181356702638,-46.64291106064972,sao paulo,SP
9193,9193,1321,-23.559486809885133,-46.63999066556058,sao paulo,SP
9194,9194,1319,-23.552050715505864,-46.63877825422706,sao paulo,SP
9195,9195,1333,-23.56624089647413,-46.64501311088346,sao paulo,SP
9196,9196,1330,-23.559555352761265,-46.64870059631252,sao paulo,SP
9197,9197,1306,-23.554889476542243,-46.64957878795658,sao paulo,SP
9198,9198,1311,-23.55860266195392,-46.65986150236593,sao paulo,SP
9199,9199,1310,-23.55850871328415,-46.65969395086279,sao paulo,SP
9200,9200,1311,-23.56435692062437,-46.65314214876795,sao paulo,SP
9201,9201,1332,-23.55866822952856,-46.65143692645275,sao paulo,SP
9202,9202,1302,-23.547650962519555,-46.64357747515727,sao paulo,SP
9203,9203,1312,-23.55692198804537,-46.651912687641584,sao paulo,SP
9204,9204,1311,-23.571018376363245,-46.64477790550516,sao paulo,SP
9205,9205,1319,-23.55252940106176,-46.63811444324539,sao paulo,SP
9206,9206,1309,-23.554609752986305,-46.65710231640599,sao paulo,SP
9207,9207,1328,-23.557953656673792,-46.6481268753823,sao paulo,SP
9208,9208,1309,-23.55713233083272,-46.65872251595594,sao paulo,SP
9209,9209,1319,-23.55465552899767,-46.64263545045876,sao paulo,SP
9210,9210,1320,-23.55865649999999,-46.6385715,sao paulo,SP
9211,9211,1302,-23.54749592977097,-46.64435605897629,sao paulo,SP
9212,9212,1310,-23.56482562689415,-46.6523469456542,sao paulo,SP
9213,9213,1315,-23.552592988343235,-46.64068338732753,sao paulo,SP
9214,9214,1321,-23.559532868168937,-46.63991866556059,sao paulo,SP
9215,9215,1329,-23.562840918402667,-46.64670981502103,sao paulo,SP
9216,9216,1322,-23.56312519954993,-46.64302641104507,sao paulo,SP
9217,9217,1310,-23.55768570024242,-46.66065447792723,sao paulo,SP
9218,9218,1307,-23.55237625506378,-46.650695652374615,sao paulo,SP
9219,9219,1312,-23.551508183809908,-46.64665251559603,sao paulo,SP
9220,9220,1321,-23.56554005912053,-46.642700976398,sao paulo,SP
9221,9221,1324,-23.5578533782965,-46.642771241329534,sao paulo,SP
9222,9222,1315,-23.556162782128204,-46.64006103081534,sao paulo,SP
9223,9223,1332,-23.55495048542905,-46.64465214210284,sao paulo,SP
9224,9224,1316,-23.55298158090484,-46.63977389064573,sao paulo,SP
9225,9225,1309,-23.55732368858565,-46.65692890729416,sao paulo,SP
9226,9226,1307,-23.554000174562965,-46.653743021380286,sao paulo,SP
9227,9227,1310,-23.56325800998332,-46.65416594947782,sao paulo,SP
9228,9228,1312,-23.557403999348296,-46.65276836635972,sao paulo,SP
9229,9229,1310,-23.56495811933758,-46.65213530737497,são paulo,SP
9230,9230,1325,-23.558000898695823,-46.64434367485144,sao paulo,SP
