,Product_id,Product_category_name,Product_weight_g,Product_length_cm,Product_height_cm,Product_width_cm
8977,PRODUCT_08977,musical_instruments,1000.0,40.0,40.0,30.0
8978,PRODUCT_08978,home_utilities,450.0,16.0,25.0,11.0
8979,PRODUCT_08979,health_beauty,2000.0,33.0,25.0,33.0
8980,PRODUCT_08980,bed_bath_table,550.0,16.0,10.0,16.0
8981,PRODUCT_08981,health_beauty,204.0,18.0,18.0,18.0
8982,PRODUCT_08982,watches_gifts,600.0,18.0,9.0,15.0
8983,PRODUCT_08983,consoles_games,200.0,19.0,4.0,11.0
8984,PRODUCT_08984,landline_phones,804.0,17.0,13.0,14.0
8985,PRODUCT_08985,health_beauty,500.0,16.0,18.0,11.0
8986,PRODUCT_08986,automotive,15850.0,56.0,15.0,15.0
8987,PRODUCT_08987,toys,1200.0,40.0,28.0,28.0
8988,PRODUCT_08988,furniture_decor,3000.0,69.0,11.0,11.0
8989,PRODUCT_08989,living_room_furniture,18700.0,50.0,65.0,50.0
8990,PRODUCT_08990,sports_leisure,9450.0,85.0,10.0,33.0
8991,PRODUCT_08991,furniture_decor,1525.0,39.0,15.0,15.0
8992,PRODUCT_08992,furniture_decor,2000.0,40.0,40.0,11.0
8993,PRODUCT_08993,watches_gifts,200.0,16.0,2.0,11.0
8994,PRODUCT_08994,consoles_games,157.0,17.0,8.0,13.0
8995,PRODUCT_08995,electronics,100.0,17.0,8.0,12.0
8996,PRODUCT_08996,furniture_decor,3000.0,69.0,11.0,11.0
8997,PRODUCT_08997,furniture_decor,11750.0,53.0,42.0,38.0
8998,PRODUCT_08998,toys,900.0,20.0,20.0,22.0
8999,PRODUCT_08999,bed_bath_table,815.0,16.0,50.0,40.0
9000,PRODUCT_09000,bed_bath_table,650.0,16.0,10.0,16.0
9001,PRODUCT_09001,Unknown,600.0,16.0,30.0,11.0
9002,PRODUCT_09002,stationery,150.0,20.0,20.0,20.0
9003,PRODUCT_09003,health_beauty,150.0,20.0,10.0,20.0
9004,PRODUCT_09004,computers_accessories,150.0,16.0,8.0,11.0
9005,PRODUCT_09005,living_room_furniture,29600.0,50.0,60.0,65.0
9006,PRODUCT_09006,sports_leisure,1950.0,25.0,45.0,25.0
9007,PRODUCT_09007,furniture_decor,13700.0,100.0,7.0,90.0
9008,PRODUCT_09008,fashion_womens_clothing,200.0,16.0,2.0,20.0
9009,PRODUCT_09009,automotive,150.0,20.0,20.0,20.0
9010,PRODUCT_09010,Unknown,600.0,38.0,5.0,27.0
9011,PRODUCT_09011,garden_tools,1000.0,33.0,14.0,14.0
9012,PRODUCT_09012,audio,530.0,19.0,14.0,15.0
9013,PRODUCT_09013,computers_accessories,150.0,36.0,2.0,28.0
9014,PRODUCT_09014,luggage_accessories,7700.0,18.0,64.0,40.0
9015,PRODUCT_09015,computers_accessories,300.0,23.0,5.0,15.0
9016,PRODUCT_09016,home_appliances,15875.0,54.0,46.0,32.0
9017,PRODUCT_09017,musical_instruments,1850.0,25.0,10.0,30.0
9018,PRODUCT_09018,telephony,296.0,16.0,9.0,22.0
9019,PRODUCT_09019,computers_accessories,275.0,16.0,5.0,20.0
9020,PRODUCT_09020,furniture_decor,1100.0,30.0,20.0,30.0
9021,PRODUCT_09021,sports_leisure,100.0,16.0,16.0,11.0
9022,PRODUCT_09022,pet_shop,15700.0,81.0,19.0,60.0
9023,PRODUCT_09023,home_utilities,1683.0,25.0,22.0,22.0
9024,PRODUCT_09024,automotive,300.0,16.0,5.0,11.0
9025,PRODUCT_09025,consoles_games,1000.0,20.0,30.0,20.0
9026,PRODUCT_09026,fashion_bags_accessories,800.0,20.0,10.0,20.0
9027,PRODUCT_09027,home_utilities,9550.0,29.0,66.0,29.0
9028,PRODUCT_09028,computers_accessories,250.0,25.0,5.0,19.0
9029,PRODUCT_09029,furniture_decor,1100.0,27.0,18.0,27.0
9030,PRODUCT_09030,automotive,100.0,20.0,10.0,20.0
9031,PRODUCT_09031,cool_stuff,11000.0,40.0,40.0,40.0
9032,PRODUCT_09032,automotive,550.0,16.0,21.0,18.0
9033,PRODUCT_09033,Unknown,300.0,20.0,6.0,26.0
9034,PRODUCT_09034,home_utilities,1600.0,30.0,30.0,30.0
9035,PRODUCT_09035,telephony,200.0,19.0,4.0,20.0
9036,PRODUCT_09036,bed_bath_table,650.0,16.0,10.0,16.0
9037,PRODUCT_09037,furniture_decor,1550.0,105.0,3.0,70.0
9038,PRODUCT_09038,pet_shop,500.0,16.0,5.0,11.0
9039,PRODUCT_09039,toys,275.0,20.0,7.0,13.0
9040,PRODUCT_09040,sports_leisure,1400.0,34.0,16.0,23.0
9041,PRODUCT_09041,health_beauty,300.0,18.0,18.0,18.0
9042,PRODUCT_09042,home_utilities,1205.0,31.0,15.0,23.0
9043,PRODUCT_09043,agro_industry_and_commerce,600.0,30.0,15.0,15.0
9044,PRODUCT_09044,telephony,350.0,17.0,4.0,12.0
9045,PRODUCT_09045,furniture_decor,1700.0,33.0,8.0,23.0
9046,PRODUCT_09046,office_furniture,9225.0,53.0,53.0,18.0
9047,PRODUCT_09047,sports_leisure,1000.0,51.0,16.0,11.0
9048,PRODUCT_09048,bed_bath_table,1200.0,40.0,7.0,34.0
9049,PRODUCT_09049,garden_tools,1900.0,20.0,20.0,20.0
9050,PRODUCT_09050,furniture_decor,1500.0,38.0,7.0,28.0
9051,PRODUCT_09051,automotive,100.0,17.0,10.0,15.0
9052,PRODUCT_09052,sports_leisure,14000.0,105.0,18.0,18.0
9053,PRODUCT_09053,home_utilities,500.0,105.0,19.0,13.0
9054,PRODUCT_09054,furniture_decor,900.0,16.0,16.0,16.0
9055,PRODUCT_09055,health_beauty,500.0,18.0,16.0,14.0
9056,PRODUCT_09056,bed_bath_table,533.0,54.0,6.0,37.0
9057,PRODUCT_09057,stationery,150.0,16.0,10.0,15.0
9058,PRODUCT_09058,furniture_decor,900.0,86.0,4.0,11.0
9059,PRODUCT_09059,toys,800.0,16.0,30.0,16.0
9060,PRODUCT_09060,computers_accessories,100.0,16.0,4.0,14.0
9061,PRODUCT_09061,electronics,300.0,19.0,6.0,13.0
9062,PRODUCT_09062,health_beauty,575.0,25.0,13.0,14.0
9063,PRODUCT_09063,furniture_decor,7950.0,65.0,7.0,65.0
9064,PRODUCT_09064,drinks,2000.0,19.0,38.0,19.0
9065,PRODUCT_09065,sports_leisure,1000.0,23.0,21.0,21.0
9066,PRODUCT_09066,automotive,1900.0,48.0,10.0,40.0
9067,PRODUCT_09067,automotive,3225.0,39.0,14.0,26.0
9068,PRODUCT_09068,automotive,22900.0,87.0,40.0,30.0
9069,PRODUCT_09069,automotive,723.0,23.0,15.0,15.0
9070,PRODUCT_09070,perfumery,5446.0,21.0,14.0,18.0
9071,PRODUCT_09071,automotive,550.0,20.0,10.0,15.0
9072,PRODUCT_09072,construction_tools_construction,2450.0,35.0,27.0,29.0
9073,PRODUCT_09073,furniture_decor,1600.0,32.0,12.0,30.0
9074,PRODUCT_09074,computers_accessories,600.0,18.0,9.0,16.0
9075,PRODUCT_09075,telephony,350.0,17.0,4.0,12.0
9076,PRODUCT_09076,bed_bath_table,6450.0,30.0,30.0,30.0
9077,PRODUCT_09077,baby,200.0,20.0,10.0,20.0
9078,PRODUCT_09078,cool_stuff,187.0,17.0,13.0,14.0
9079,PRODUCT_09079,furniture_decor,1200.0,34.0,8.0,22.0
9080,PRODUCT_09080,automotive,700.0,80.0,4.0,11.0
9081,PRODUCT_09081,sports_leisure,6600.0,105.0,15.0,25.0
9082,PRODUCT_09082,health_beauty,450.0,16.0,2.0,11.0
9083,PRODUCT_09083,luggage_accessories,950.0,12.0,32.0,46.0
9084,PRODUCT_09084,sports_leisure,2600.0,16.0,50.0,16.0
9085,PRODUCT_09085,computers_accessories,375.0,20.0,10.0,16.0
9086,PRODUCT_09086,home_utilities,350.0,20.0,8.0,13.0
9087,PRODUCT_09087,health_beauty,2550.0,16.0,14.0,15.0
9088,PRODUCT_09088,telephony,200.0,16.0,2.0,12.0
9089,PRODUCT_09089,stationery,850.0,16.0,4.0,11.0
9090,PRODUCT_09090,home_construction,9500.0,30.0,35.0,30.0
9091,PRODUCT_09091,home_utilities,250.0,20.0,13.0,16.0
9092,PRODUCT_09092,fashion_underwear_beachwear,400.0,17.0,9.0,27.0
9093,PRODUCT_09093,telephony,275.0,18.0,4.0,12.0
9094,PRODUCT_09094,garden_tools,13300.0,46.0,40.0,46.0
9095,PRODUCT_09095,health_beauty,1750.0,23.0,23.0,23.0
9096,PRODUCT_09096,furniture_decor,1450.0,25.0,20.0,20.0
9097,PRODUCT_09097,watches_gifts,300.0,16.0,11.0,11.0
9098,PRODUCT_09098,telephony,100.0,19.0,3.0,11.0
9099,PRODUCT_09099,furniture_decor,500.0,45.0,15.0,35.0
9100,PRODUCT_09100,luggage_accessories,1500.0,41.0,15.0,29.0
9101,PRODUCT_09101,fashion_bags_accessories,200.0,16.0,2.0,11.0
9102,PRODUCT_09102,bed_bath_table,1650.0,40.0,6.0,30.0
9103,PRODUCT_09103,the_kitchen,2200.0,84.0,12.0,15.0
9104,PRODUCT_09104,home_utilities,5550.0,38.0,14.0,14.0
9105,PRODUCT_09105,home_utilities,1400.0,30.0,30.0,30.0
9106,PRODUCT_09106,toys,900.0,40.0,12.0,30.0
9107,PRODUCT_09107,health_beauty,150.0,16.0,7.0,15.0
9108,PRODUCT_09108,Unknown,550.0,16.0,7.0,11.0
9109,PRODUCT_09109,furniture_decor,1250.0,28.0,9.0,21.0
9110,PRODUCT_09110,stationery,400.0,40.0,20.0,20.0
9111,PRODUCT_09111,consoles_games,200.0,17.0,2.0,12.0
9112,PRODUCT_09112,home_utilities,900.0,45.0,10.0,38.0
9113,PRODUCT_09113,home_utilities,6250.0,48.0,30.0,32.0
9114,PRODUCT_09114,fashion_bags_accessories,300.0,16.0,16.0,11.0
9115,PRODUCT_09115,sports_leisure,850.0,60.0,15.0,15.0
9116,PRODUCT_09116,furniture_decor,30000.0,60.0,70.0,60.0
9117,PRODUCT_09117,health_beauty,100.0,19.0,7.0,12.0
9118,PRODUCT_09118,baby,987.0,25.0,25.0,25.0
9119,PRODUCT_09119,home_utilities,500.0,16.0,18.0,17.0
9120,PRODUCT_09120,consoles_games,600.0,30.0,20.0,30.0
9121,PRODUCT_09121,computers_accessories,250.0,39.0,2.0,30.0
9122,PRODUCT_09122,furniture_decor,300.0,16.0,26.0,20.0
9123,PRODUCT_09123,office_furniture,13800.0,39.0,13.0,102.0
9124,PRODUCT_09124,stationery,3499.0,29.0,37.0,30.0
9125,PRODUCT_09125,office_furniture,10725.0,57.0,55.0,22.0
9126,PRODUCT_09126,toys,400.0,25.0,15.0,30.0
9127,PRODUCT_09127,watches_gifts,400.0,16.0,11.0,20.0
9128,PRODUCT_09128,telephony,250.0,17.0,4.0,12.0
9129,PRODUCT_09129,automotive,600.0,60.0,8.0,40.0
9130,PRODUCT_09130,musical_instruments,990.0,30.0,9.0,13.0
9131,PRODUCT_09131,stationery,6050.0,38.0,30.0,28.0
9132,PRODUCT_09132,computers_accessories,400.0,23.0,7.0,15.0
9133,PRODUCT_09133,construction_tools_garden,3300.0,28.0,28.0,23.0
9134,PRODUCT_09134,home_utilities,950.0,27.0,14.0,18.0
9135,PRODUCT_09135,automotive,5850.0,78.0,4.0,47.0
9136,PRODUCT_09136,home_utilities,2700.0,42.0,14.0,12.0
9137,PRODUCT_09137,garden_tools,350.0,25.0,5.0,16.0
9138,PRODUCT_09138,electronics,7738.0,58.0,28.0,40.0
9139,PRODUCT_09139,luggage_accessories,20500.0,60.0,40.0,40.0
9140,PRODUCT_09140,baby,6200.0,75.0,15.0,50.0
9141,PRODUCT_09141,toys,7400.0,60.0,18.0,40.0
9142,PRODUCT_09142,fashion_bags_accessories,100.0,16.0,5.0,16.0
9143,PRODUCT_09143,pet_shop,4300.0,53.0,20.0,33.0
9144,PRODUCT_09144,furniture_decor,2600.0,69.0,11.0,11.0
9145,PRODUCT_09145,computers_accessories,225.0,16.0,19.0,20.0
9146,PRODUCT_09146,watches_gifts,383.0,19.0,12.0,15.0
9147,PRODUCT_09147,fashion_bags_accessories,100.0,22.0,2.0,19.0
9148,PRODUCT_09148,toys,600.0,17.0,10.0,12.0
9149,PRODUCT_09149,construction_tools_construction,800.0,25.0,16.0,16.0
9150,PRODUCT_09150,cool_stuff,2000.0,28.0,19.0,21.0
9151,PRODUCT_09151,bed_bath_table,1350.0,45.0,10.0,55.0
9152,PRODUCT_09152,home_utilities,1150.0,19.0,22.0,19.0
9153,PRODUCT_09153,sports_leisure,400.0,17.0,6.0,11.0
9154,PRODUCT_09154,home_utilities,2150.0,30.0,19.0,25.0
9155,PRODUCT_09155,health_beauty,367.0,16.0,14.0,13.0
9156,PRODUCT_09156,consoles_games,225.0,16.0,6.0,11.0
9157,PRODUCT_09157,automotive,950.0,32.0,6.0,29.0
9158,PRODUCT_09158,construction_tools_construction,1050.0,35.0,30.0,21.0
9159,PRODUCT_09159,watches_gifts,350.0,16.0,12.0,11.0
9160,PRODUCT_09160,health_beauty,300.0,26.0,26.0,11.0
9161,PRODUCT_09161,computers_accessories,400.0,16.0,8.0,11.0
9162,PRODUCT_09162,baby,83.0,19.0,8.0,12.0
9163,PRODUCT_09163,health_beauty,383.0,18.0,12.0,12.0
9164,PRODUCT_09164,furniture_decor,700.0,100.0,5.0,20.0
9165,PRODUCT_09165,cool_stuff,200.0,24.0,4.0,18.0
9166,PRODUCT_09166,books_general_interest,250.0,22.0,2.0,15.0
9167,PRODUCT_09167,home_utilities,1400.0,30.0,30.0,30.0
9168,PRODUCT_09168,furniture_decor,1350.0,69.0,11.0,11.0
9169,PRODUCT_09169,Unknown,550.0,16.0,11.0,19.0
9170,PRODUCT_09170,health_beauty,1400.0,23.0,13.0,23.0
9171,PRODUCT_09171,sports_leisure,4147.0,35.0,29.0,16.0
9172,PRODUCT_09172,bed_bath_table,850.0,45.0,15.0,25.0
9173,PRODUCT_09173,home_appliances,11100.0,16.0,16.0,11.0
9174,PRODUCT_09174,music,1100.0,16.0,2.0,11.0
9175,PRODUCT_09175,stationery,250.0,16.0,4.0,13.0
9176,PRODUCT_09176,construction_tools_safety,53.0,18.0,13.0,16.0
9177,PRODUCT_09177,computers_accessories,600.0,60.0,16.0,11.0
9178,PRODUCT_09178,toys,6350.0,37.0,27.0,37.0
9179,PRODUCT_09179,toys,700.0,20.0,30.0,31.0
9180,PRODUCT_09180,bed_bath_table,975.0,25.0,25.0,25.0
9181,PRODUCT_09181,bed_bath_table,950.0,53.0,10.0,36.0
9182,PRODUCT_09182,automotive,2950.0,28.0,5.0,30.0
9183,PRODUCT_09183,baby,1150.0,35.0,17.0,44.0
9184,PRODUCT_09184,home_utilities,275.0,18.0,18.0,30.0
9185,PRODUCT_09185,baby,100.0,25.0,4.0,15.0
9186,PRODUCT_09186,bed_bath_table,350.0,105.0,20.0,20.0
9187,PRODUCT_09187,sports_leisure,400.0,25.0,8.0,18.0
9188,PRODUCT_09188,Unknown,450.0,20.0,12.0,15.0
9189,PRODUCT_09189,home_utilities,11350.0,43.0,35.0,34.0
9190,PRODUCT_09190,computers_accessories,250.0,35.0,8.0,18.0
9191,PRODUCT_09191,toys,484.0,25.0,16.0,18.0
9192,PRODUCT_09192,automotive,150.0,25.0,15.0,15.0
9193,PRODUCT_09193,electronics,150.0,24.0,8.0,12.0
9194,PRODUCT_09194,drinks,1400.0,18.0,32.0,22.0
9195,PRODUCT_09195,consoles_games,998.0,27.0,13.0,24.0
9196,PRODUCT_09196,garden_tools,900.0,30.0,20.0,35.0
9197,PRODUCT_09197,stationery,850.0,40.0,15.0,30.0
9198,PRODUCT_09198,stationery,1100.0,30.0,20.0,40.0
9199,PRODUCT_09199,home_utilities,2200.0,16.0,21.0,11.0
9200,PRODUCT_09200,furniture_decor,5300.0,30.0,35.0,30.0
9201,PRODUCT_09201,health_beauty,1050.0,27.0,25.0,19.0
9202,PRODUCT_09202,bed_bath_table,800.0,37.0,23.0,35.0
9203,PRODUCT_09203,cool_stuff,2300.0,22.0,29.0,16.0
9204,PRODUCT_09204,automotive,2050.0,30.0,25.0,30.0
9205,PRODUCT_09205,books_general_interest,350.0,30.0,5.0,30.0
9206,PRODUCT_09206,books_general_interest,600.0,23.0,7.0,16.0
9207,PRODUCT_09207,computers_accessories,100.0,19.0,5.0,13.0
9208,PRODUCT_09208,technical_books,150.0,22.0,2.0,15.0
9209,PRODUCT_09209,cool_stuff,16900.0,39.0,62.0,34.0
9210,PRODUCT_09210,automotive,1550.0,42.0,19.0,25.0
9211,PRODUCT_09211,stationery,1050.0,16.0,10.0,50.0
9212,PRODUCT_09212,home_appliances,150.0,20.0,13.0,15.0
9213,PRODUCT_09213,pet_shop,500.0,16.0,15.0,15.0
9214,PRODUCT_09214,marketplace,200.0,22.0,6.0,14.0
9215,PRODUCT_09215,bed_bath_table,250.0,40.0,4.0,30.0
9216,PRODUCT_09216,baby,500.0,30.0,10.0,30.0
9217,PRODUCT_09217,automotive,1050.0,30.0,15.0,25.0
9218,PRODUCT_09218,toys,900.0,17.0,40.0,14.0
9219,PRODUCT_09219,sports_leisure,1100.0,100.0,15.0,30.0
9220,PRODUCT_09220,bed_bath_table,22200.0,56.0,38.0,48.0
9221,PRODUCT_09221,pet_shop,5400.0,55.0,25.0,16.0
9222,PRODUCT_09222,luggage_accessories,750.0,46.0,10.0,33.0
9223,PRODUCT_09223,watches_gifts,350.0,21.0,14.0,14.0
9224,PRODUCT_09224,perfumery,400.0,35.0,15.0,25.0
9225,PRODUCT_09225,computers_accessories,750.0,28.0,22.0,16.0
9226,PRODUCT_09226,perfumery,350.0,18.0,11.0,20.0
9227,PRODUCT_09227,watches_gifts,300.0,16.0,2.0,11.0
9228,PRODUCT_09228,consoles_games,300.0,20.0,30.0,20.0
9229,PRODUCT_09229,sports_leisure,300.0,19.0,12.0,16.0
9230,PRODUCT_09230,stationery,500.0,25.0,15.0,20.0
9231,PRODUCT_09231,home_utilities,1400.0,32.0,14.0,28.0
9232,PRODUCT_09232,pet_shop,1050.0,25.0,20.0,20.0
9233,PRODUCT_09233,furniture_decor,9550.0,35.0,45.0,45.0
9234,PRODUCT_09234,luggage_accessories,1400.0,55.0,40.0,25.0
9235,PRODUCT_09235,garden_tools,450.0,20.0,15.0,20.0
9236,PRODUCT_09236,telephony,1700.0,16.0,4.0,11.0
9237,PRODUCT_09237,Unknown,200.0,16.0,5.0,15.0
9238,PRODUCT_09238,blu_ray_dvds,2150.0,30.0,5.0,20.0
9239,PRODUCT_09239,garden_tools,3550.0,52.0,11.0,20.0
9240,PRODUCT_09240,christmas_articles,1950.0,40.0,80.0,11.0
9241,PRODUCT_09241,perfumery,600.0,16.0,2.0,11.0
9242,PRODUCT_09242,computers_accessories,1050.0,32.0,12.0,20.0
9243,PRODUCT_09243,bed_bath_table,300.0,25.0,8.0,19.0
9244,PRODUCT_09244,home_appliances,100.0,20.0,13.0,15.0
9245,PRODUCT_09245,health_beauty,1050.0,43.0,9.0,23.0
9246,PRODUCT_09246,sports_leisure,1800.0,15.0,15.0,15.0
9247,PRODUCT_09247,home_utilities,1150.0,25.0,25.0,16.0
9248,PRODUCT_09248,fashion_underwear_beachwear,200.0,19.0,9.0,27.0
9249,PRODUCT_09249,automotive,200.0,24.0,18.0,18.0
9250,PRODUCT_09250,bed_bath_table,800.0,45.0,15.0,35.0
9251,PRODUCT_09251,home_utilities,5375.0,29.0,31.0,41.0
9252,PRODUCT_09252,construction_tools_garden,10500.0,38.0,17.0,33.0
9253,PRODUCT_09253,automotive,2050.0,41.0,31.0,31.0
9254,PRODUCT_09254,health_beauty,605.0,34.0,13.0,11.0
9255,PRODUCT_09255,cool_stuff,550.0,22.0,6.0,22.0
9256,PRODUCT_09256,health_beauty,2050.0,25.0,16.0,22.0
9257,PRODUCT_09257,baby,1100.0,29.0,12.0,32.0
9258,PRODUCT_09258,bed_bath_table,900.0,30.0,10.0,25.0
9259,PRODUCT_09259,toys,550.0,22.0,12.0,17.0
9260,PRODUCT_09260,pet_shop,200.0,16.0,2.0,11.0
9261,PRODUCT_09261,food_drink,1250.0,16.0,35.0,11.0
9262,PRODUCT_09262,home_utilities,681.0,39.0,7.0,28.0
9263,PRODUCT_09263,toys,150.0,16.0,7.0,20.0
9264,PRODUCT_09264,health_beauty,30000.0,55.0,75.0,61.0
9265,PRODUCT_09265,toys,350.0,19.0,13.0,14.0
9266,PRODUCT_09266,automotive,623.0,18.0,16.0,16.0
9267,PRODUCT_09267,stationery,300.0,16.0,12.0,12.0
9268,PRODUCT_09268,sports_leisure,100.0,25.0,5.0,15.0
9269,PRODUCT_09269,home_utilities,900.0,38.0,9.0,21.0
9270,PRODUCT_09270,fashion_bags_accessories,200.0,16.0,2.0,20.0
9271,PRODUCT_09271,bed_bath_table,3367.0,67.0,16.0,48.0
9272,PRODUCT_09272,pet_shop,1250.0,40.0,20.0,30.0
9273,PRODUCT_09273,automotive,475.0,17.0,18.0,16.0
9274,PRODUCT_09274,Unknown,200.0,35.0,5.0,25.0
9275,PRODUCT_09275,health_beauty,125.0,21.0,12.0,11.0
9276,PRODUCT_09276,home_utilities,1850.0,25.0,21.0,21.0
9277,PRODUCT_09277,sports_leisure,478.0,49.0,10.0,25.0
9278,PRODUCT_09278,Unknown,200.0,16.0,2.0,11.0
9279,PRODUCT_09279,furniture_decor,300.0,16.0,22.0,16.0
9280,PRODUCT_09280,watches_gifts,375.0,18.0,12.0,13.0
9281,PRODUCT_09281,fashion_bags_accessories,200.0,16.0,9.0,11.0
9282,PRODUCT_09282,watches_gifts,450.0,16.0,12.0,11.0
9283,PRODUCT_09283,furniture_decor,700.0,20.0,15.0,20.0
9284,PRODUCT_09284,fashion_bags_accessories,200.0,16.0,8.0,11.0
9285,PRODUCT_09285,Unknown,380.0,16.0,4.0,11.0
9286,PRODUCT_09286,bed_bath_table,1500.0,40.0,15.0,32.0
9287,PRODUCT_09287,home_appliances_2,6350.0,55.0,10.0,67.0
9288,PRODUCT_09288,automotive,6050.0,56.0,11.0,32.0
9289,PRODUCT_09289,construction_tools_construction,1100.0,40.0,37.0,35.0
9290,PRODUCT_09290,watches_gifts,1400.0,32.0,7.0,32.0
9291,PRODUCT_09291,health_beauty,250.0,22.0,3.0,15.0
9292,PRODUCT_09292,perfumery,1250.0,26.0,21.0,20.0
9293,PRODUCT_09293,luggage_accessories,250.0,20.0,3.0,20.0
9294,PRODUCT_09294,watches_gifts,600.0,18.0,8.0,13.0
9295,PRODUCT_09295,health_beauty,2000.0,90.0,8.0,15.0
9296,PRODUCT_09296,sports_leisure,2050.0,32.0,18.0,18.0
9297,PRODUCT_09297,toys,600.0,45.0,15.0,35.0
9298,PRODUCT_09298,garden_tools,400.0,30.0,7.0,23.0
9299,PRODUCT_09299,luggage_accessories,11700.0,54.0,25.0,37.0
9300,PRODUCT_09300,furniture_decor,5350.0,52.0,6.0,52.0
9301,PRODUCT_09301,health_beauty,1450.0,16.0,16.0,15.0
9302,PRODUCT_09302,construction_tools_construction,2050.0,23.0,8.0,23.0
9303,PRODUCT_09303,computers_accessories,167.0,17.0,8.0,14.0
9304,PRODUCT_09304,perfumery,550.0,25.0,8.0,14.0
9305,PRODUCT_09305,sports_leisure,9950.0,105.0,15.0,25.0
9306,PRODUCT_09306,Unknown,3000.0,30.0,20.0,30.0
9307,PRODUCT_09307,watches_gifts,700.0,16.0,11.0,11.0
9308,PRODUCT_09308,baby,1150.0,18.0,18.0,11.0
9309,PRODUCT_09309,home_construction,9150.0,50.0,105.0,15.0
9310,PRODUCT_09310,home_utilities,500.0,50.0,15.0,12.0
9311,PRODUCT_09311,computers_accessories,150.0,16.0,10.0,11.0
9312,PRODUCT_09312,bed_bath_table,1000.0,16.0,10.0,16.0
9313,PRODUCT_09313,bed_bath_table,550.0,32.0,5.0,30.0
9314,PRODUCT_09314,furniture_decor,400.0,21.0,5.0,15.0
9315,PRODUCT_09315,home_utilities,30000.0,60.0,70.0,60.0
9316,PRODUCT_09316,furniture_decor,900.0,24.0,5.0,20.0
9317,PRODUCT_09317,watches_gifts,191.0,17.0,15.0,14.0
9318,PRODUCT_09318,health_beauty,2033.0,22.0,12.0,17.0
9319,PRODUCT_09319,home_utilities,1110.0,20.0,20.0,18.0
9320,PRODUCT_09320,furniture_decor,7500.0,53.0,16.0,53.0
9321,PRODUCT_09321,health_beauty,400.0,19.0,12.0,14.0
9322,PRODUCT_09322,perfumery,583.0,28.0,14.0,19.0
9323,PRODUCT_09323,christmas_articles,4650.0,50.0,8.0,45.0
9324,PRODUCT_09324,audio,300.0,17.0,17.0,17.0
9325,PRODUCT_09325,toys,704.0,25.0,22.0,23.0
9326,PRODUCT_09326,musical_instruments,5400.0,40.0,24.0,29.0
9327,PRODUCT_09327,bed_bath_table,550.0,16.0,10.0,16.0
9328,PRODUCT_09328,baby,1836.0,33.0,28.0,20.0
9329,PRODUCT_09329,sports_leisure,350.0,30.0,16.0,16.0
9330,PRODUCT_09330,health_beauty,150.0,16.0,2.0,11.0
9331,PRODUCT_09331,computers_accessories,200.0,20.0,10.0,15.0
9332,PRODUCT_09332,furniture_decor,100.0,35.0,2.0,25.0
9333,PRODUCT_09333,watches_gifts,300.0,16.0,11.0,11.0
9334,PRODUCT_09334,watches_gifts,550.0,16.0,2.0,11.0
9335,PRODUCT_09335,garden_tools,300.0,16.0,20.0,16.0
9336,PRODUCT_09336,bed_bath_table,800.0,20.0,16.0,20.0
9337,PRODUCT_09337,fashion_mens_clothing,300.0,16.0,2.0,11.0
9338,PRODUCT_09338,sports_leisure,100.0,17.0,15.0,16.0
9339,PRODUCT_09339,sports_leisure,491.0,19.0,12.0,16.0
9340,PRODUCT_09340,pet_shop,13700.0,35.0,40.0,60.0
9341,PRODUCT_09341,home_utilities,1100.0,40.0,10.0,35.0
9342,PRODUCT_09342,toys,250.0,24.0,8.0,16.0
9343,PRODUCT_09343,automotive,1600.0,20.0,20.0,20.0
9344,PRODUCT_09344,small_appliances,1200.0,35.0,35.0,35.0
9345,PRODUCT_09345,cool_stuff,1950.0,33.0,44.0,19.0
9346,PRODUCT_09346,pet_shop,200.0,20.0,18.0,18.0
9347,PRODUCT_09347,construction_tools,150.0,29.0,8.0,15.0
9348,PRODUCT_09348,garden_tools,600.0,17.0,17.0,12.0
9349,PRODUCT_09349,home_utilities,450.0,37.0,3.0,12.0
9350,PRODUCT_09350,garden_tools,1200.0,27.0,3.0,15.0
9351,PRODUCT_09351,sports_leisure,1475.0,28.0,18.0,19.0
9352,PRODUCT_09352,baby,650.0,21.0,10.0,15.0
9353,PRODUCT_09353,Unknown,1400.0,32.0,36.0,20.0
9354,PRODUCT_09354,luggage_accessories,750.0,81.0,6.0,11.0
9355,PRODUCT_09355,furniture_decor,400.0,22.0,22.0,11.0
9356,PRODUCT_09356,sports_leisure,1500.0,22.0,27.0,22.0
9357,PRODUCT_09357,the_kitchen,12500.0,83.0,21.0,43.0
9358,PRODUCT_09358,stationery,1250.0,38.0,30.0,28.0
9359,PRODUCT_09359,computers_accessories,225.0,25.0,9.0,29.0
9360,PRODUCT_09360,sports_leisure,200.0,26.0,2.0,21.0
9361,PRODUCT_09361,bed_bath_table,1800.0,44.0,16.0,34.0
9362,PRODUCT_09362,furniture_decor,4100.0,50.0,20.0,40.0
9363,PRODUCT_09363,sports_leisure,2800.0,20.0,22.0,22.0
9364,PRODUCT_09364,perfumery,700.0,25.0,12.0,25.0
9365,PRODUCT_09365,bed_bath_table,3100.0,37.0,10.0,40.0
9366,PRODUCT_09366,sports_leisure,700.0,25.0,20.0,20.0
9367,PRODUCT_09367,baby,12467.0,35.0,57.0,52.0
9368,PRODUCT_09368,health_beauty,3300.0,24.0,35.0,16.0
