,Seller_id,Seller_zipcode_prefix,Seller_city,Seller_state
1868,SELLER_1868,4763,sao paulo,SP
1869,SELLER_1869,12230,sao jose dos campos,SP
1870,SELLER_1870,6409,barueri,SP
1871,SELLER_1871,83005,sao jose dos pinhais,PR
1872,SELLER_1872,4276,sao paulo,SP
1873,SELLER_1873,13560,sao carlos,SP
1874,SELLER_1874,81520,curitiba,PR
1875,SELLER_1875,85865,foz do iguacu,PR
1876,SELLER_1876,88135,palhoca,SC
1877,SELLER_1877,92020,canoas,RS
1878,SELLER_1878,37410,tres coracoes,MG
1879,SELLER_1879,13660,porto ferreira,SP
1880,SELLER_1880,31340,contagem,MG
1881,SELLER_1881,14075,ribeirao preto,SP
1882,SELLER_1882,9570,sao caetano do sul,SP
1883,SELLER_1883,37006,varginha,MG
1884,SELLER_1884,99500,carazinho,RS
1885,SELLER_1885,6097,osasco,SP
1886,SELLER_1886,14940,ibitinga,SP
1887,SELLER_1887,8280,sao paulo,SP
1888,SELLER_1888,17580,pompeia,SP
1889,SELLER_1889,30431,belo horizonte,MG
1890,SELLER_1890,13800,mogi mirim,SP
1891,SELLER_1891,12308,jacarei,SP
1892,SELLER_1892,8290,sao paulo,SP
1893,SELLER_1893,3872,sao paulo,SP
1894,SELLER_1894,18220,alambari,SP
1895,SELLER_1895,1156,sao paulo,SP
1896,SELLER_1896,18683,lencois paulista,SP
1897,SELLER_1897,16012,aracatuba,SP
1898,SELLER_1898,87005,maringa,PR
1899,SELLER_1899,85807,cascavel,PR
1900,SELLER_1900,76900,ji parana,RO
1901,SELLER_1901,27700,vassouras,RJ
1902,SELLER_1902,17350,igaracu do tiete,SP
1903,SELLER_1903,12600,lorena,SP
1904,SELLER_1904,89136,rodeio,SC
1905,SELLER_1905,13290,louveira,SP
1906,SELLER_1906,15803,catanduva,SP
1907,SELLER_1907,17506,marilia,SP
1908,SELLER_1908,89215,joinville,SC
1909,SELLER_1909,28470,santo antonio de padua,RJ
1910,SELLER_1910,14940,ibitinga,SP
1911,SELLER_1911,87020,maringa,PR
1912,SELLER_1912,6040,osasco,SP
1913,SELLER_1913,12924,braganca paulista,SP
1914,SELLER_1914,89150,presidente getulio,SC
1915,SELLER_1915,12995,pinhalzinho,SP
1916,SELLER_1916,89620,campos novos,SC
1917,SELLER_1917,4273,sao paulo,SP
1918,SELLER_1918,2150,sao paulo,SP
1919,SELLER_1919,45820,eunapolis,BA
1920,SELLER_1920,13482,limeira,SP
1921,SELLER_1921,13165,engenheiro coelho,SP
1922,SELLER_1922,8011,sao paulo,SP
1923,SELLER_1923,13390,rio das pedras,SP
1924,SELLER_1924,89220,joinville,SC
1925,SELLER_1925,3147,sao paulo,SP
1926,SELLER_1926,6663,itapevi,SP
1927,SELLER_1927,15601,fernandopolis,SP
1928,SELLER_1928,29600,afonso claudio,ES
1929,SELLER_1929,18279,tatui,SP
1930,SELLER_1930,5170,sao paulo,SP
1931,SELLER_1931,15055,sao jose do rio preto,SP
1932,SELLER_1932,4476,sao paulo,SP
1933,SELLER_1933,2030,sao paulo,SP
1934,SELLER_1934,13040,campinas,SP
1935,SELLER_1935,3017,sao paulo,SP
1936,SELLER_1936,85810,cascavel,PR
1937,SELLER_1937,6311,carapicuiba / sao paulo,SP
1938,SELLER_1938,13154,cosmopolis,SP
1939,SELLER_1939,15050,sao jose do rio preto,SP
1940,SELLER_1940,13084,campinas,SP
1941,SELLER_1941,6186,osasco,SP
1942,SELLER_1942,38414,uberlandia,MG
1943,SELLER_1943,24020,niteroi,RJ
1944,SELLER_1944,4251,sao paulo,SP
1945,SELLER_1945,80045,curitiba,PR
1946,SELLER_1946,86800,apucarana,PR
1947,SELLER_1947,4424,sao paulo,SP
1948,SELLER_1948,4293,sao paulo,SP
1949,SELLER_1949,6317,carapicuiba,SP
1950,SELLER_1950,35170,coronel fabriciano,MG
1951,SELLER_1951,2963,sao paulo,SP
1952,SELLER_1952,7412,aruja,SP
1953,SELLER_1953,35660,centro,MG
1954,SELLER_1954,19815,assis,SP
1955,SELLER_1955,4904,sao paulo,SP
1956,SELLER_1956,89225,joinville,SC
1957,SELLER_1957,8275,sao paulo,SP
1958,SELLER_1958,87083,parana,PR
1959,SELLER_1959,90630,porto alegre,RS
1960,SELLER_1960,88215,bombinhas,SC
1961,SELLER_1961,13140,paulinia,SP
1962,SELLER_1962,3345,sao paulo,SP
1963,SELLER_1963,6283,osasco,SP
1964,SELLER_1964,13360,capivari,SP
1965,SELLER_1965,6696,itapevi,SP
1966,SELLER_1966,14401,franca,SP
1967,SELLER_1967,9220,santo andre,SP
1968,SELLER_1968,87050,maringa,PR
1969,SELLER_1969,9921,diadema,SP
1970,SELLER_1970,13880,vargem grande do sul,SP
1971,SELLER_1971,22051,rio de janeiro,RJ
1972,SELLER_1972,7084,guarulhos,SP
1973,SELLER_1973,3029,sao paulo,SP
1974,SELLER_1974,3426,sao paulo,SP
1975,SELLER_1975,32280,contagem,MG
1976,SELLER_1976,15013,sao jose do rio preto,SP
1977,SELLER_1977,14940,ibitinga,SP
1978,SELLER_1978,13405,piracicaba,SP
1979,SELLER_1979,18401,itapeva,SP
1980,SELLER_1980,35700,sete lagoas,MG
1981,SELLER_1981,13418,piracicaba,SP
1982,SELLER_1982,12940,atibaia,SP
1983,SELLER_1983,9280,santo andre,SP
1984,SELLER_1984,11600,sao sebastiao,SP
1985,SELLER_1985,3976,sao paulo,SP
1986,SELLER_1986,16500,cafelandia,SP
1987,SELLER_1987,17290,macatuba,SP
1988,SELLER_1988,11707,praia grande,SP
1989,SELLER_1989,13908,amparo,SP
1990,SELLER_1990,89560,videira,SC
1991,SELLER_1991,72251,brasilia,DF
1992,SELLER_1992,88137,palhoca,SC
1993,SELLER_1993,13870,sao joao da boa vista,SP
1994,SELLER_1994,2236,sao paulo,SP
1995,SELLER_1995,88813,criciuma,SC
1996,SELLER_1996,84530,teixeira soares,PR
1997,SELLER_1997,26551,mesquita,RJ
1998,SELLER_1998,81720,curitiba,PR
1999,SELLER_1999,2544,sao paulo,SP
2000,SELLER_2000,87160,mandaguacu,PR
2001,SELLER_2001,83823,fazenda rio grande,PR
2002,SELLER_2002,2710,sao paulo,SP
2003,SELLER_2003,25957,teresopolis,RJ
2004,SELLER_2004,17606,sao paulo,SP
2005,SELLER_2005,87015,maringa,PR
2006,SELLER_2006,89180,rio do oeste,SC
2007,SELLER_2007,3804,sao paulo,SP
2008,SELLER_2008,13339,indaiatuba,SP
2009,SELLER_2009,88330,balneario camboriu,SC
2010,SELLER_2010,13403,piracicaba,SP
2011,SELLER_2011,83280,guaratuba,PR
2012,SELLER_2012,14802,araraquara,SP
2013,SELLER_2013,88135,palhoca,SC
2014,SELLER_2014,7176,guarulhos,SP
2015,SELLER_2015,81510,curitiba,PR
2016,SELLER_2016,12215,sao jose dos campos,SP
2017,SELLER_2017,13573,sao carlos,SP
2018,SELLER_2018,11010,santos,SP
2019,SELLER_2019,87025,vendas@creditparts.com.br,PR
2020,SELLER_2020,28950,armacao dos buzios,RJ
2021,SELLER_2021,4714,sao paulo,SP
2022,SELLER_2022,5127,sao paulo,SP
2023,SELLER_2023,35670,mateus leme,MG
2024,SELLER_2024,3581,sao paulop,SP
2025,SELLER_2025,87083,maringa,PR
2026,SELLER_2026,1408,sao paulo,SP
2027,SELLER_2027,6766,taboao da serra,SP
2028,SELLER_2028,14940,ibitinga,SP
2029,SELLER_2029,11431,guaruja,SP
2030,SELLER_2030,36087,juiz de fora,MG
2031,SELLER_2031,4438,sao paulo,SP
2032,SELLER_2032,74305,goiania,GO
2033,SELLER_2033,9041,santo andre,SP
2034,SELLER_2034,13232,campo limpo paulista,SP
2035,SELLER_2035,13960,socorro,SP
2036,SELLER_2036,2475,sao paulo,SP
2037,SELLER_2037,13070,campinas,SP
2038,SELLER_2038,13271,valinhos,SP
2039,SELLER_2039,1512,sao paulo,SP
2040,SELLER_2040,29161,serra,ES
2041,SELLER_2041,83450,bocaiuva do sul,PR
2042,SELLER_2042,3304,sao paulo,SP
2043,SELLER_2043,3273,sao paulo,SP
2044,SELLER_2044,17051,bauru,SP
2045,SELLER_2045,31573,belo horizonte,MG
2046,SELLER_2046,13471,americana,SP
2047,SELLER_2047,45658,ilheus,BA
2048,SELLER_2048,88715,jaguaruna,SC
2049,SELLER_2049,13911,jaguariuna,SP
2050,SELLER_2050,6440,barueri,SP
2051,SELLER_2051,15015,sao jose do rio preto,SP
2052,SELLER_2052,95780,montenegro,RS
2053,SELLER_2053,14940,ibitinga,SP
2054,SELLER_2054,24440,sao goncalo,RJ
2055,SELLER_2055,5743,sao paulo,SP
2056,SELLER_2056,89203,joinville,SC
2057,SELLER_2057,32240,contagem,MG
2058,SELLER_2058,4291,sao paulo,SP
2059,SELLER_2059,2110,sao paulo,SP
2060,SELLER_2060,8577,itaquaquecetuba,SP
2061,SELLER_2061,8420,sao paulo,SP
2062,SELLER_2062,17018,bauru,SP
2063,SELLER_2063,95625,imbe,RS
2064,SELLER_2064,6419,barueri,SP
2065,SELLER_2065,4101,sao paulo,SP
2066,SELLER_2066,6150,osasco,SP
2067,SELLER_2067,83323,pinhais,PR
2068,SELLER_2068,9090,santo andre,SP
2069,SELLER_2069,5043,sao paulo,SP
2070,SELLER_2070,83602,campo largo,PR
2071,SELLER_2071,14021,ribeirao preto,SP
2072,SELLER_2072,95020,caxias do sul,RS
2073,SELLER_2073,99300,soledade,RS
2074,SELLER_2074,31035,belo horizonte,MG
2075,SELLER_2075,7790,cajamar,SP
2076,SELLER_2076,72015,brasilia,DF
2077,SELLER_2077,3725,sao paulo,SP
2078,SELLER_2078,88303,itajai,SC
2079,SELLER_2079,14801,araraquara,SP
2080,SELLER_2080,35700,sete lagoas,MG
2081,SELLER_2081,36032,juiz de fora,MG
2082,SELLER_2082,89295,rio negrinho,SC
2083,SELLER_2083,5530,sao paulo,SP
2084,SELLER_2084,6018,osasco,SP
2085,SELLER_2085,13840,mogi guacu,SP
2086,SELLER_2086,16250,clementina,SP
2087,SELLER_2087,2610,sao paulo,SP
2088,SELLER_2088,15070,sao jose do rio preto,SP
2089,SELLER_2089,71825,brasilia,DF
2090,SELLER_2090,4250,sao paulo,SP
2091,SELLER_2091,1220,sao paulo,SP
2092,SELLER_2092,9175,santo andre,SP
2093,SELLER_2093,18044,sorocaba,SP
2094,SELLER_2094,13450,santa barbara d´oeste,SP
2095,SELLER_2095,25035,duque de caxias,RJ
2096,SELLER_2096,14780,barretos,SP
2097,SELLER_2097,86047,londrina,PR
2098,SELLER_2098,7901,francisco morato,SP
2099,SELLER_2099,13232,campo limpo paulista,SP
2100,SELLER_2100,96203,rio grande,RS
2101,SELLER_2101,89041,blumenau,SC
2102,SELLER_2102,87040,maringa,PR
2103,SELLER_2103,89825,xaxim,SC
2104,SELLER_2104,20061,rio de janeiro,RJ
2105,SELLER_2105,1257,sao paulo,SP
2106,SELLER_2106,87025,maringa,PR
2107,SELLER_2107,14020,ribeirao preto,SP
2108,SELLER_2108,80215,curitiba,PR
2109,SELLER_2109,74210,goiania,GO
2110,SELLER_2110,89160,rio do sul,SC
2111,SELLER_2111,1031,sao paulo,SP
2112,SELLER_2112,80230,curitiba,PR
2113,SELLER_2113,9340,maua,SP
2114,SELLER_2114,69005,manaus,AM
2115,SELLER_2115,3542,sao paulo,SP
2116,SELLER_2116,2411,sao paulo,SP
2117,SELLER_2117,5455,sao paulo,SP
2118,SELLER_2118,15115,bady bassitt,SP
2119,SELLER_2119,24120,niteroi,RJ
2120,SELLER_2120,87240,terra boa,PR
2121,SELLER_2121,8011,sao paulo,SP
2122,SELLER_2122,13660,porto ferreira,SP
2123,SELLER_2123,18608,botucatu,SP
2124,SELLER_2124,15070,sao jose do rio preto,SP
2125,SELLER_2125,78020,cuiaba,MT
2126,SELLER_2126,37165,minas gerais,MG
2127,SELLER_2127,4083,sao paulo,SP
2128,SELLER_2128,18130,sao roque,SP
2129,SELLER_2129,6694,itapevi,SP
2130,SELLER_2130,6790,taboao da serra,SP
2131,SELLER_2131,89023,blumenau,SC
2132,SELLER_2132,9720,sao bernardo do campo,SP
2133,SELLER_2133,2066,sao paulo,SP
2134,SELLER_2134,87050,maringa,PR
2135,SELLER_2135,13347,indaiatuba,SP
2136,SELLER_2136,4265,sao paulo,SP
2137,SELLER_2137,87502,umuarama,PR
2138,SELLER_2138,13920,pedreira,SP
2139,SELLER_2139,3560,sao paulo,SP
2140,SELLER_2140,18701,avare,SP
2141,SELLER_2141,17400,garca,SP
2142,SELLER_2142,32419,ibirite,MG
2143,SELLER_2143,83607,campo largo,PR
2144,SELLER_2144,3731,sao paulo,SP
2145,SELLER_2145,14401,franca,SP
2146,SELLER_2146,31710,belo horizonte,MG
2147,SELLER_2147,14790,guaira,SP
2148,SELLER_2148,4660,sao paulo,SP
2149,SELLER_2149,13347,indaiatuba,SP
2150,SELLER_2150,82315,curitiba,PR
2151,SELLER_2151,6715,cotia,SP
2152,SELLER_2152,32604,betim,MG
2153,SELLER_2153,8030,sao paulo,SP
2154,SELLER_2154,36046,juiz de fora,MG
2155,SELLER_2155,2334,sao paulo,SP
2156,SELLER_2156,14401,franca,SP
2157,SELLER_2157,85875,santa terezinha de itaipu,PR
2158,SELLER_2158,20761,rio de janeiro,RJ
2159,SELLER_2159,17370,santa maria da serra,SP
2160,SELLER_2160,15350,auriflama,SP
2161,SELLER_2161,9710,sao bernardo do campo,SP
2162,SELLER_2162,16200,birigui,SP
2163,SELLER_2163,88704,tubarao,SC
2164,SELLER_2164,79112,campo grande,MS
2165,SELLER_2165,17300,dois corregos,SP
2166,SELLER_2166,3168,sao paulo,SP
2167,SELLER_2167,98290,condor,RS
2168,SELLER_2168,13251,itatiba,SP
2169,SELLER_2169,14940,ibitinga,SP
2170,SELLER_2170,6539,santana de parnaiba,SP
2171,SELLER_2171,80010,curitiba,PR
2172,SELLER_2172,38401,uberlandia,MG
2173,SELLER_2173,74590,goiania,GO
2174,SELLER_2174,85875,santa terezinha de itaipu,PR
2175,SELLER_2175,72210,brasilia,DF
2176,SELLER_2176,38700,patos de minas,MG
2177,SELLER_2177,20950,rio de janeiro,RJ
2178,SELLER_2178,38950,ibia,MG
2179,SELLER_2179,7192,guarulhos,SP
2180,SELLER_2180,85801,cascavel,PR
2181,SELLER_2181,13272,valinhos,SP
2182,SELLER_2182,14021,ribeirao preto,SP
2183,SELLER_2183,4679,sao paulo,SP
2184,SELLER_2184,1421,sao paulo,SP
2185,SELLER_2185,46430,guanambi,BA
2186,SELLER_2186,61658,caucaia,CE
2187,SELLER_2187,89052,blumenau,SP
2188,SELLER_2188,87013,maringa,PR
2189,SELLER_2189,89650,treze tilias,SC
2190,SELLER_2190,35547,carmo da mata,MG
2191,SELLER_2191,88370,navegantes,SC
2192,SELLER_2192,92030,canoas,RS
2193,SELLER_2193,35400,ouro preto,MG
2194,SELLER_2194,14940,ibitinga,SP
2195,SELLER_2195,33600,pedro leopoldo,MG
2196,SELLER_2196,87070,maringa,PR
2197,SELLER_2197,5571,sao paulo,SP
2198,SELLER_2198,8270,sao paulo,SP
2199,SELLER_2199,3111,sao paulo,SP
2200,SELLER_2200,14270,santa rosa de viterbo,SP
2201,SELLER_2201,89036,blumenau,SC
2202,SELLER_2202,89820,xanxere,SC
2203,SELLER_2203,90620,porto alegre,RS
2204,SELLER_2204,35500,divinopolis,MG
2205,SELLER_2205,7411,sao paulo,SP
2206,SELLER_2206,7023,guarulhos,SP
2207,SELLER_2207,80310,curitiba,PR
2208,SELLER_2208,19160,alvares machado,SP
2209,SELLER_2209,21840,rio de janeiro,RJ
2210,SELLER_2210,30390,belo horizonte,MG
2211,SELLER_2211,18060,sorocaba,SP
2212,SELLER_2212,88132,palhoca,SC
2213,SELLER_2213,13720,scao jose do rio pardo,SP
2214,SELLER_2214,87015,maringa,PR
2215,SELLER_2215,9180,santo andre,SP
2216,SELLER_2216,9785,sao bernardo do campo,SP
2217,SELLER_2217,19806,assis,SP
2218,SELLER_2218,11709,praia grande,SP
2219,SELLER_2219,21510,rio de janeiro,RJ
2220,SELLER_2220,14850,pradopolis,SP
2221,SELLER_2221,4547,sao paulo,SP
2222,SELLER_2222,14070,ribeirao preto,SP
2223,SELLER_2223,31110,belo horizonte,MG
2224,SELLER_2224,81460,curitiba,PR
2225,SELLER_2225,13206,jundiai,SP
2226,SELLER_2226,4104,sao paulo,SP
2227,SELLER_2227,3106,sao paulo,SP
2228,SELLER_2228,1123,sao paulo,SP
2229,SELLER_2229,30130,belo horizonte,MG
2230,SELLER_2230,89520,curitibanos,SC
2231,SELLER_2231,18500,laranjal paulista,SP
2232,SELLER_2232,14093,ribeirao preto,SP
2233,SELLER_2233,14096,ribeirao preto,SP
2234,SELLER_2234,14940,ibitinga,SP
2235,SELLER_2235,3124,sao paulo,SP
2236,SELLER_2236,36010,juiz de fora,MG
2237,SELLER_2237,81020,curitiba,SP
2238,SELLER_2238,3182,sao paulo,SP
2239,SELLER_2239,7124,guarulhos,SP
2240,SELLER_2240,13140,paulinia,SP
2241,SELLER_2241,15061,sao jose do rio preto,SP
2242,SELLER_2242,21740,rio de janeiro,RJ
2243,SELLER_2243,14090,ribeirao preto,SP
2244,SELLER_2244,22640,rio de janeiro,RJ
2245,SELLER_2245,7013,guarulhos,SP
2246,SELLER_2246,38442,araguari,MG
2247,SELLER_2247,33940,ribeirao das neves,MG
2248,SELLER_2248,9551,sao caetano do sul,SP
2249,SELLER_2249,93348,novo hamburgo,RS
2250,SELLER_2250,14015,sao paulo,SP
2251,SELLER_2251,18017,sorocaba,SP
2252,SELLER_2252,37704,pocos de caldas,MG
2253,SELLER_2253,18076,sorocaba,SP
2254,SELLER_2254,81560,curitiba,PR
2255,SELLER_2255,3334,sao paulo,SP
2256,SELLER_2256,38400,uberlandia,MG
2257,SELLER_2257,32310,contagem,MG
2258,SELLER_2258,90240,porto alegre,RS
2259,SELLER_2259,3063,sao paulo,SP
2260,SELLER_2260,5141,sp,SP
2261,SELLER_2261,1452,sao paulo,SP
2262,SELLER_2262,29315,cachoeiro de itapemirim,ES
2263,SELLER_2263,17017,bauru,SP
2264,SELLER_2264,5302,sao paulo,SP
2265,SELLER_2265,95270,flores da cunha,RS
2266,SELLER_2266,25530,sao joao de meriti,RJ
2267,SELLER_2267,89108,massaranduba,SC
2268,SELLER_2268,11430,guaruja,SP
2269,SELLER_2269,2614,sao paulo,SP
2270,SELLER_2270,4270,sao paulo,SP
2271,SELLER_2271,60348,fortaleza,CE
2272,SELLER_2272,2415,sao paulo,SP
2273,SELLER_2273,13360,capivari,SP
2274,SELLER_2274,86300,cornelio procopio,PR
2275,SELLER_2275,12243,sao jose dos campos,SP
2276,SELLER_2276,95013,caxias do sul,RS
2277,SELLER_2277,2422,sao paulo,SP
2278,SELLER_2278,32315,contagem,MG
2279,SELLER_2279,95098,caxias do sul,RS
2280,SELLER_2280,2028,sao paulo,SP
2281,SELLER_2281,87050,maringa,PR
2282,SELLER_2282,3971,sao paulo,SP
2283,SELLER_2283,13060,campinas,SP
2284,SELLER_2284,13487,limeira,SP
2285,SELLER_2285,8430,sao paulo,SP
2286,SELLER_2286,12331,jacarei,SP
2287,SELLER_2287,8500,ferraz de vasconcelos,SP
2288,SELLER_2288,13090,campinas,SP
2289,SELLER_2289,14020,ribeirao preto,SP
2290,SELLER_2290,4516,sao paulo,SP
2291,SELLER_2291,3318,sao paulo,SP
2292,SELLER_2292,30668,belo horizonte,MG
2293,SELLER_2293,5141,pirituba,SP
2294,SELLER_2294,4209,sao paulo,SP
2295,SELLER_2295,2242,sao paulo,SP
2296,SELLER_2296,12913,braganca paulista,SP
2297,SELLER_2297,14940,ibitinga,SP
2298,SELLER_2298,3461,sao paulo,SP
2299,SELLER_2299,12270,jambeiro,SP
2300,SELLER_2300,13328,salto,SP
2301,SELLER_2301,35590,lagoa da prata,MG
2302,SELLER_2302,82560,curitiba,PR
2303,SELLER_2303,93040,sao leopoldo,RS
2304,SELLER_2304,27345,barra mansa,RJ
2305,SELLER_2305,15025,sao jose do rio preto,SP
2306,SELLER_2306,71900,aguas claras df,SP
2307,SELLER_2307,3009,sao paulo,SP
2308,SELLER_2308,9572,sao caetano do sul,SP
2309,SELLER_2309,14027,ribeirao pretp,SP
2310,SELLER_2310,2916,sao paulo,SP
2311,SELLER_2311,2443,sao paulo,SP
2312,SELLER_2312,14940,ibitinga,SP
2313,SELLER_2313,21320,rio de janeiro,SP
2314,SELLER_2314,3287,sao paulo,SP
2315,SELLER_2315,1208,sao paulo,SP
2316,SELLER_2316,44002,feira de santana,BA
2317,SELLER_2317,86073,londrina,PR
2318,SELLER_2318,5186,sao paulo,SP
2319,SELLER_2319,88037,florianopolis,SC
2320,SELLER_2320,13040,campinas,SP
2321,SELLER_2321,89164,rio do sul,SC
2322,SELLER_2322,91150,porto alegre,RS
2323,SELLER_2323,6018,osasco,SP
2324,SELLER_2324,13660,porto ferreira,SP
2325,SELLER_2325,13920,pedreira,SP
2326,SELLER_2326,23587,rio de janeiro,RJ
2327,SELLER_2327,6465,barueri,SP
2328,SELLER_2328,91920,porto alegre,RS
2329,SELLER_2329,96503,cachoeira do sul,RS
2330,SELLER_2330,14840,guariba,SP
2331,SELLER_2331,4101,sao paulo,SP
2332,SELLER_2332,11030,santos,SP
2333,SELLER_2333,13790,sao sebastiao da grama/sp,SP
2334,SELLER_2334,17900,dracena,SP
2335,SELLER_2335,18500,laranjal paulista,SP
2336,SELLER_2336,6501,santana de parnaiba,SP
2337,SELLER_2337,6473,barueri,SP
2338,SELLER_2338,5676,sao paulo,SP
2339,SELLER_2339,2839,sao paulo,SP
2340,SELLER_2340,14010,ribeirao preto,SP
2341,SELLER_2341,9725,sao bernardo do campo,SP
2342,SELLER_2342,4141,sao paulo,SP
2343,SELLER_2343,22775,rio de janeiro,RJ
2344,SELLER_2344,17400,garca,SP
2345,SELLER_2345,12604,lorena,SP
2346,SELLER_2346,86030,londrina,PR
2347,SELLER_2347,31140,belo horizonte,MG
2348,SELLER_2348,13465,americana,SP
2349,SELLER_2349,7221,guarulhos,SP
2350,SELLER_2350,19906,ourinhos,SP
2351,SELLER_2351,14940,ibitinga,SP
2352,SELLER_2352,80220,curitiba,PR
2353,SELLER_2353,87900,loanda,PR
2354,SELLER_2354,17250,bariri,SP
2355,SELLER_2355,8832,mogi das cruzes,SP
2356,SELLER_2356,3018,sao paulo,SP
2357,SELLER_2357,20040,rio de janeiro,RJ
2358,SELLER_2358,28810,rio bonito,SP
2359,SELLER_2359,11720,praia grande,SP
2360,SELLER_2360,17209,jau,SP
2361,SELLER_2361,14078,robeirao preto,SP
2362,SELLER_2362,3237,sao paulo,SP
2363,SELLER_2363,89228,joinville,SC
2364,SELLER_2364,7170,guarulhos,SP
2365,SELLER_2365,3880,sao paulo,SP
2366,SELLER_2366,14020,ribeirao preto,SP
2367,SELLER_2367,89504,cacador,SC
2368,SELLER_2368,5008,sao paulo,SP
2369,SELLER_2369,89288,sao bento do sul,SC
2370,SELLER_2370,21510,rio de janeiro,RJ
2371,SELLER_2371,1041,sao paulo,SP
2372,SELLER_2372,14802,araraquara,SP
2373,SELLER_2373,72460,gama,DF
2374,SELLER_2374,17504,marilia,SP
2375,SELLER_2375,4208,sao paulo,SP
2376,SELLER_2376,80040,curitiba,PR
2377,SELLER_2377,19020,presidente prudente,SP
2378,SELLER_2378,83005,sao jose dos pinhais,PR
2379,SELLER_2379,13520,sao pedro,SP
2380,SELLER_2380,26379,queimados,RJ
2381,SELLER_2381,2929,sao paulo,SP
2382,SELLER_2382,16304,penapolis,SP
2383,SELLER_2383,18110,votorantim,SP
2384,SELLER_2384,3586,sao paulo,SP
2385,SELLER_2385,17017,bauru,SP
2386,SELLER_2386,80420,curitiba,PR
2387,SELLER_2387,6871,itapecerica da serra,SP
2388,SELLER_2388,13214,jundiai,SP
2389,SELLER_2389,11990,cananeia,SP
2390,SELLER_2390,14055,ribeirao preto,SP
2391,SELLER_2391,7070,guarulhos,SP
2392,SELLER_2392,41820,salvador,BA
2393,SELLER_2393,17032,bauru,SP
2394,SELLER_2394,35160,ipatinga,MG
2395,SELLER_2395,27321,barra mansa,RJ
2396,SELLER_2396,95705,bento goncalves,RS
2397,SELLER_2397,3553,sao paulo,SP
2398,SELLER_2398,13214,jundiai,SP
2399,SELLER_2399,13380,nova odessa,SP
2400,SELLER_2400,88372,navegantes,SC
2401,SELLER_2401,3028,sao paulo,SP
2402,SELLER_2402,14095,ribeirao preto,SP
2403,SELLER_2403,87065,maringa,PR
2404,SELLER_2404,2124,sao paulo,SP
2405,SELLER_2405,9710,sao bernardo do campo,SP
2406,SELLER_2406,13845,mogi guacu,SP
2407,SELLER_2407,3064,sao paulo,SP
2408,SELLER_2408,22790,rio de janeiro,RJ
2409,SELLER_2409,13481,limeira,SP
2410,SELLER_2410,82620,curitiba,PR
2411,SELLER_2411,95088,caxias do sul,RS
2412,SELLER_2412,2918,sao paulo,SP
2413,SELLER_2413,84925,pinhalao,PR
2414,SELLER_2414,88960,sombrio,SC
2415,SELLER_2415,30220,belo horizonte,MG
2416,SELLER_2416,88010,florianopolis,SC
2417,SELLER_2417,38022,uberaba,MG
2418,SELLER_2418,14075,ribeirao preto,SP
2419,SELLER_2419,2873,sao paulo,SP
2420,SELLER_2420,19802,assis,SP
2421,SELLER_2421,13424,piracicaba,SP
2422,SELLER_2422,87303,campo mourao,PR
2423,SELLER_2423,3204,sao paulo,SP
2424,SELLER_2424,55002,caruaru,PE
2425,SELLER_2425,9571,sao caetano do sul,SP
2426,SELLER_2426,13840,mogi guacu,SP
2427,SELLER_2427,3872,sao paulo,SP
2428,SELLER_2428,4208,sao paulo,SP
2429,SELLER_2429,81200,curitiba,PR
2430,SELLER_2430,81650,curitiba,PR
2431,SELLER_2431,86801,apucarana,PR
2432,SELLER_2432,83408,colombo,PR
2433,SELLER_2433,89820,xanxere,SC
2434,SELLER_2434,83323,pinhais,PR
2435,SELLER_2435,38400,uberlandia,MG
2436,SELLER_2436,26285,nova iguacu,RJ
2437,SELLER_2437,4104,sao paulo,SP
2438,SELLER_2438,21921,rio de janeiro,RJ
2439,SELLER_2439,36213,dores de campos,MG
2440,SELLER_2440,8223,sao paulo,SP
2441,SELLER_2441,81880,curitiba,PR
2442,SELLER_2442,3655,sao paulo,SP
2443,SELLER_2443,19023,presidente prudente,SP
2444,SELLER_2444,13091,campinas,SP
2445,SELLER_2445,37175,ilicinea,MG
2446,SELLER_2446,88301,itajai,SC
2447,SELLER_2447,3480,sao paulo,SP
2448,SELLER_2448,4282,sao paulo,SP
2449,SELLER_2449,88113,sao jose,SC
2450,SELLER_2450,4176,sao paulo,SP
2451,SELLER_2451,14940,ibitinga,SP
2452,SELLER_2452,9561,sao caetano do sul,SP
2453,SELLER_2453,86181,cambe,PR
2454,SELLER_2454,35900,itabira,MG
2455,SELLER_2455,3504,sao paulo,SP
2456,SELLER_2456,3068,sao paulo,SP
2457,SELLER_2457,85960,marechal candido rondon,PR
2458,SELLER_2458,8246,sao paulo,SP
2459,SELLER_2459,14860,barrinha,SP
2460,SELLER_2460,81070,curitiba,PR
2461,SELLER_2461,8180,sao paulo,SP
2462,SELLER_2462,89022,blumenau,SC
2463,SELLER_2463,89031,blumenau,SC
2464,SELLER_2464,90250,porto alegre,RS
2465,SELLER_2465,74110,goiania,GO
2466,SELLER_2466,86800,apucarana,PR
2467,SELLER_2467,3813,sao paulo,SP
2468,SELLER_2468,89280,sao bento do sul,SC
2469,SELLER_2469,3320,sao paulo,SP
2470,SELLER_2470,12942,atibaia,SP
2471,SELLER_2471,71215,brasilia,DF
2472,SELLER_2472,87230,jussara,PR
2473,SELLER_2473,14090,ribeirao preto,SP
