,Unnamed: 0,Order_id,Order_item_id,Product_id,Seller_id,Price,Freight_value
8101,8101,ORDER_51683,1,PRODUCT_09757,SELLER_1117,18.9,12.48
8102,8102,ORDER_59679,1,PRODUCT_03957,SELLER_1626,32.0,7.78
8103,8103,ORDER_15440,1,PRODUCT_14791,SELLER_0290,21.9,14.1
8104,8104,ORDER_41644,1,PRODUCT_13862,SELLER_1471,189.0,21.81
8105,8105,ORDER_85658,1,PRODUCT_26228,SELLER_0580,99.7,15.45
8106,8106,ORDER_31543,1,PRODUCT_22745,SELLER_2099,79.0,23.13
8107,8107,ORDER_26345,1,PRODUCT_25058,SELLER_2360,69.9,20.98
8108,8108,ORDER_02819,1,PRODUCT_26778,SELLER_0253,34.36,15.23
8109,8109,ORDER_87208,1,PRODUCT_19836,SELLER_2003,199.65,16.15
8110,8110,ORDER_43095,1,PRODUCT_14135,SELLER_0170,169.9,19.07
8111,8111,ORDER_77789,1,PRODUCT_22960,SELLER_2455,17.99,14.1
8112,8112,ORDER_77789,2,PRODUCT_22960,SELLER_2455,17.99,14.1
8113,8113,ORDER_15202,1,PRODUCT_16495,SELLER_0713,29.0,14.1
8114,8114,ORDER_15898,1,PRODUCT_04467,SELLER_0994,199.0,17.09
8115,8115,ORDER_73235,1,PRODUCT_04835,SELLER_1984,209.0,20.65
8116,8116,ORDER_13720,1,PRODUCT_24266,SELLER_1383,248.99,60.29
8117,8117,ORDER_09697,1,PRODUCT_09995,SELLER_2427,25.0,14.52
8118,8118,ORDER_45999,1,PRODUCT_27136,SELLER_0541,19.99,14.52
8119,8119,ORDER_80356,1,PRODUCT_16508,SELLER_0152,54.99,11.88
8120,8120,ORDER_56994,1,PRODUCT_27219,SELLER_0542,14.99,25.63
8121,8121,ORDER_56994,2,PRODUCT_28114,SELLER_0542,14.99,25.63
8122,8122,ORDER_49333,1,PRODUCT_03835,SELLER_1259,79.9,17.81
8123,8123,ORDER_44826,1,PRODUCT_04087,SELLER_1219,16.5,16.11
8124,8124,ORDER_83384,1,PRODUCT_06990,SELLER_1696,29.9,18.23
8125,8125,ORDER_83384,2,PRODUCT_06990,SELLER_1696,29.9,18.23
8126,8126,ORDER_83384,3,PRODUCT_06990,SELLER_1696,29.9,18.23
8127,8127,ORDER_83384,4,PRODUCT_06990,SELLER_1696,29.9,18.23
8128,8128,ORDER_83384,5,PRODUCT_06990,SELLER_1696,29.9,18.23
8129,8129,ORDER_27925,1,PRODUCT_24024,SELLER_0369,76.05,15.79
8130,8130,ORDER_82953,1,PRODUCT_17739,SELLER_1518,160.55,20.0
8131,8131,ORDER_77629,1,PRODUCT_27290,SELLER_0076,239.0,8.54
8132,8132,ORDER_80651,1,PRODUCT_23516,SELLER_1974,69.99,17.23
8133,8133,ORDER_45158,1,PRODUCT_18302,SELLER_0061,315.6,16.97
8134,8134,ORDER_82007,1,PRODUCT_26819,SELLER_1933,52.11,15.11
8135,8135,ORDER_21551,1,PRODUCT_10235,SELLER_0996,128.9,7.77
8136,8136,ORDER_44987,1,PRODUCT_10843,SELLER_0856,79.9,42.84
8137,8137,ORDER_61484,1,PRODUCT_20728,SELLER_1856,49.99,22.93
8138,8138,ORDER_21529,1,PRODUCT_29026,SELLER_1292,46.99,13.08
8139,8139,ORDER_30702,1,PRODUCT_25529,SELLER_1419,259.9,32.49
8140,8140,ORDER_77622,1,PRODUCT_26572,SELLER_1117,29.9,22.06
8141,8141,ORDER_51973,1,PRODUCT_19343,SELLER_2094,147.9,78.06
8142,8142,ORDER_67683,1,PRODUCT_19348,SELLER_2234,74.99,16.28
8143,8143,ORDER_82521,1,PRODUCT_16391,SELLER_2194,59.9,23.35
8144,8144,ORDER_41683,1,PRODUCT_08787,SELLER_2541,26.9,10.96
8145,8145,ORDER_86016,1,PRODUCT_16882,SELLER_0387,139.9,13.11
8146,8146,ORDER_51119,1,PRODUCT_23182,SELLER_0180,69.9,16.25
8147,8147,ORDER_03936,1,PRODUCT_19922,SELLER_2383,127.27,18.77
8148,8148,ORDER_31200,1,PRODUCT_12596,SELLER_1326,139.9,14.97
8149,8149,ORDER_84733,1,PRODUCT_09051,SELLER_1599,28.49,8.27
8150,8150,ORDER_84504,1,PRODUCT_14069,SELLER_1678,89.9,17.88
8151,8151,ORDER_56058,1,PRODUCT_04281,SELLER_2311,29.99,10.96
8152,8152,ORDER_78602,1,PRODUCT_19291,SELLER_1974,43.99,17.6
8153,8153,ORDER_65567,1,PRODUCT_15597,SELLER_0129,199.89,17.65
8154,8154,ORDER_26438,1,PRODUCT_04778,SELLER_1748,32.49,18.23
8155,8155,ORDER_00594,1,PRODUCT_26432,SELLER_1826,122.99,14.61
8156,8156,ORDER_41796,1,PRODUCT_19114,SELLER_0722,99.56,17.14
8157,8157,ORDER_64239,1,PRODUCT_00722,SELLER_0881,44.99,15.23
8158,8158,ORDER_43423,1,PRODUCT_10659,SELLER_1368,59.9,9.34
8159,8159,ORDER_80235,1,PRODUCT_09359,SELLER_2131,46.86,23.22
8160,8160,ORDER_28857,1,PRODUCT_14818,SELLER_0214,178.99,19.35
8161,8161,ORDER_40136,1,PRODUCT_24923,SELLER_1984,189.0,10.24
8162,8162,ORDER_06337,1,PRODUCT_10612,SELLER_1815,155.99,17.91
8163,8163,ORDER_46581,1,PRODUCT_24225,SELLER_1822,64.9,25.29
8164,8164,ORDER_81998,1,PRODUCT_23866,SELLER_2194,61.8,16.19
8165,8165,ORDER_73295,1,PRODUCT_27561,SELLER_1826,49.77,7.78
8166,8166,ORDER_73295,2,PRODUCT_27561,SELLER_1826,49.77,7.78
8167,8167,ORDER_01895,1,PRODUCT_02173,SELLER_0413,59.9,13.08
8168,8168,ORDER_25058,1,PRODUCT_17658,SELLER_1275,53.99,18.26
8169,8169,ORDER_02887,1,PRODUCT_02983,SELLER_2194,55.6,17.96
8170,8170,ORDER_75195,1,PRODUCT_00188,SELLER_1275,56.99,15.15
8171,8171,ORDER_00137,1,PRODUCT_08636,SELLER_2276,49.1,19.53
8172,8172,ORDER_11974,1,PRODUCT_29351,SELLER_1430,80.0,19.53
8173,8173,ORDER_47603,1,PRODUCT_07792,SELLER_0369,59.9,22.35
8174,8174,ORDER_26096,1,PRODUCT_13869,SELLER_2145,45.9,18.23
8175,8175,ORDER_71738,1,PRODUCT_01711,SELLER_1729,114.99,16.77
8176,8176,ORDER_72249,1,PRODUCT_04729,SELLER_1084,93.56,12.99
8177,8177,ORDER_46427,1,PRODUCT_04821,SELLER_1159,138.0,70.96
8178,8178,ORDER_67831,1,PRODUCT_22092,SELLER_1501,49.95,8.27
8179,8179,ORDER_76424,1,PRODUCT_16580,SELLER_1375,145.0,15.77
8180,8180,ORDER_47937,1,PRODUCT_03162,SELLER_2542,89.99,11.65
8181,8181,ORDER_42441,1,PRODUCT_22718,SELLER_0140,260.0,26.27
8182,8182,ORDER_17454,1,PRODUCT_24824,SELLER_1773,69.9,9.34
8183,8183,ORDER_32441,1,PRODUCT_21352,SELLER_1134,17.9,11.85
8184,8184,ORDER_40126,1,PRODUCT_28734,SELLER_2225,58.9,21.25
8185,8185,ORDER_31515,1,PRODUCT_11725,SELLER_2194,69.9,6.03
8186,8186,ORDER_31515,2,PRODUCT_10277,SELLER_1977,22.9,4.52
8187,8187,ORDER_31515,3,PRODUCT_04284,SELLER_1753,58.99,30.16
8188,8188,ORDER_24770,1,PRODUCT_23854,SELLER_1696,309.9,19.6
8189,8189,ORDER_18048,1,PRODUCT_22084,SELLER_2330,239.0,15.25
8190,8190,ORDER_02855,1,PRODUCT_11967,SELLER_0340,69.9,13.08
8191,8191,ORDER_02855,2,PRODUCT_11967,SELLER_0340,69.9,13.08
8192,8192,ORDER_04741,1,PRODUCT_01166,SELLER_1510,40.5,13.08
8193,8193,ORDER_63117,1,PRODUCT_22366,SELLER_1096,110.0,17.51
8194,8194,ORDER_64681,1,PRODUCT_16174,SELLER_0340,39.99,8.72
8195,8195,ORDER_41026,1,PRODUCT_09474,SELLER_1696,56.9,15.15
8196,8196,ORDER_21625,1,PRODUCT_16869,SELLER_2441,29.9,15.79
8197,8197,ORDER_74462,1,PRODUCT_27552,SELLER_1026,21.0,9.27
8198,8198,ORDER_44799,1,PRODUCT_02386,SELLER_1696,119.9,18.72
8199,8199,ORDER_12442,1,PRODUCT_23910,SELLER_1524,99.77,19.89
8200,8200,ORDER_73174,1,PRODUCT_25942,SELLER_1657,59.9,16.86
8201,8201,ORDER_11435,1,PRODUCT_23552,SELLER_1026,39.6,15.1
8202,8202,ORDER_23256,1,PRODUCT_24179,SELLER_2330,98.9,17.6
8203,8203,ORDER_32883,1,PRODUCT_01193,SELLER_0290,15.9,15.23
8204,8204,ORDER_04557,1,PRODUCT_02647,SELLER_0985,59.9,19.39
8205,8205,ORDER_54262,1,PRODUCT_23907,SELLER_0556,73.35,11.9
8206,8206,ORDER_67275,1,PRODUCT_00793,SELLER_1392,95.15,12.8
8207,8207,ORDER_09121,1,PRODUCT_14573,SELLER_2382,64.8,23.03
8208,8208,ORDER_37759,1,PRODUCT_20660,SELLER_0340,29.5,19.84
8209,8209,ORDER_51187,1,PRODUCT_28801,SELLER_2553,35.0,15.1
8210,8210,ORDER_05535,1,PRODUCT_02040,SELLER_2194,89.9,15.38
8211,8211,ORDER_06116,1,PRODUCT_22502,SELLER_2592,129.0,37.59
8212,8212,ORDER_56050,1,PRODUCT_07222,SELLER_1678,89.9,13.65
8213,8213,ORDER_71159,1,PRODUCT_11257,SELLER_1972,79.99,13.92
8214,8214,ORDER_20035,1,PRODUCT_24526,SELLER_0580,148.75,12.43
8215,8215,ORDER_71383,1,PRODUCT_00293,SELLER_1062,79.0,12.99
8216,8216,ORDER_32106,1,PRODUCT_16708,SELLER_2502,56.99,12.74
8217,8217,ORDER_84235,1,PRODUCT_24525,SELLER_1136,14.99,7.78
8218,8218,ORDER_06280,1,PRODUCT_06758,SELLER_1275,84.99,16.35
8219,8219,ORDER_02939,1,PRODUCT_11967,SELLER_0340,75.0,21.02
8220,8220,ORDER_23356,1,PRODUCT_19929,SELLER_0556,158.99,25.95
8221,8221,ORDER_21908,1,PRODUCT_22085,SELLER_1518,92.1,14.25
8222,8222,ORDER_21908,2,PRODUCT_22085,SELLER_1518,92.1,14.25
8223,8223,ORDER_03981,1,PRODUCT_05096,SELLER_1974,69.99,16.74
8224,8224,ORDER_73299,1,PRODUCT_13866,SELLER_0769,169.0,28.16
8225,8225,ORDER_29408,1,PRODUCT_08596,SELLER_2194,89.9,14.8
8226,8226,ORDER_35571,1,PRODUCT_17310,SELLER_1957,49.9,11.73
8227,8227,ORDER_32271,1,PRODUCT_03274,SELLER_1059,149.94,36.71
8228,8228,ORDER_32271,2,PRODUCT_03274,SELLER_1059,149.94,36.71
8229,8229,ORDER_30119,1,PRODUCT_06647,SELLER_2256,39.9,15.1
8230,8230,ORDER_10101,1,PRODUCT_25462,SELLER_0276,70.84,16.77
8231,8231,ORDER_42899,1,PRODUCT_24820,SELLER_1016,83.9,14.32
8232,8232,ORDER_82710,1,PRODUCT_05787,SELLER_1678,39.9,13.71
8233,8233,ORDER_03277,1,PRODUCT_23864,SELLER_1134,65.9,13.48
8234,8234,ORDER_80955,1,PRODUCT_21022,SELLER_0249,228.0,26.09
8235,8235,ORDER_37986,1,PRODUCT_12753,SELLER_0481,89.9,16.07
8236,8236,ORDER_78541,1,PRODUCT_27129,SELLER_0146,69.0,14.23
8237,8237,ORDER_49354,1,PRODUCT_23347,SELLER_0996,79.9,13.0
8238,8238,ORDER_72876,1,PRODUCT_13323,SELLER_1796,19.9,15.1
8239,8239,ORDER_10116,1,PRODUCT_01340,SELLER_1037,57.89,10.29
8240,8240,ORDER_13778,1,PRODUCT_28929,SELLER_0077,115.0,26.09
8241,8241,ORDER_06629,1,PRODUCT_18587,SELLER_2669,53.0,19.34
8242,8242,ORDER_61194,1,PRODUCT_18496,SELLER_1298,299.0,14.53
8243,8243,ORDER_29625,1,PRODUCT_13740,SELLER_1927,59.0,16.17
8244,8244,ORDER_29625,2,PRODUCT_13740,SELLER_1927,59.0,16.17
8245,8245,ORDER_29184,1,PRODUCT_00358,SELLER_2455,11.77,15.23
8246,8246,ORDER_14005,1,PRODUCT_09580,SELLER_0881,24.99,15.79
8247,8247,ORDER_42226,1,PRODUCT_05547,SELLER_1974,99.99,18.27
8248,8248,ORDER_49989,1,PRODUCT_10065,SELLER_0520,27.0,14.52
8249,8249,ORDER_56758,1,PRODUCT_18772,SELLER_2502,39.99,15.44
8250,8250,ORDER_56758,2,PRODUCT_20931,SELLER_2502,39.99,15.44
8251,8251,ORDER_56758,3,PRODUCT_17575,SELLER_2502,39.99,15.43
8252,8252,ORDER_34467,1,PRODUCT_26432,SELLER_1826,122.99,14.61
8253,8253,ORDER_23884,1,PRODUCT_17526,SELLER_0522,489.0,17.17
8254,8254,ORDER_80709,1,PRODUCT_07054,SELLER_1622,119.0,19.8
8255,8255,ORDER_10494,1,PRODUCT_26680,SELLER_2649,118.9,15.58
8256,8256,ORDER_26112,1,PRODUCT_04668,SELLER_1010,98.9,9.61
8257,8257,ORDER_04067,1,PRODUCT_18455,SELLER_1974,119.99,18.09
8258,8258,ORDER_64876,1,PRODUCT_16602,SELLER_2544,39.9,16.11
8259,8259,ORDER_13118,1,PRODUCT_25564,SELLER_2045,40.8,15.11
8260,8260,ORDER_60891,1,PRODUCT_24163,SELLER_0959,37.9,12.48
8261,8261,ORDER_85394,1,PRODUCT_18353,SELLER_1678,54.9,12.23
8262,8262,ORDER_13443,1,PRODUCT_15371,SELLER_1507,99.0,8.46
8263,8263,ORDER_24920,1,PRODUCT_16834,SELLER_1501,29.0,16.05
8264,8264,ORDER_51320,1,PRODUCT_04273,SELLER_0730,69.5,13.07
8265,8265,ORDER_26205,1,PRODUCT_03395,SELLER_1534,198.9,19.01
8266,8266,ORDER_36759,1,PRODUCT_04467,SELLER_0994,112.0,36.86
8267,8267,ORDER_46739,1,PRODUCT_17370,SELLER_0888,79.0,19.79
8268,8268,ORDER_29166,1,PRODUCT_07637,SELLER_0735,199.0,17.58
8269,8269,ORDER_75201,1,PRODUCT_12092,SELLER_0234,70.97,17.75
8270,8270,ORDER_02895,1,PRODUCT_24972,SELLER_0460,21.6,15.1
8271,8271,ORDER_03569,1,PRODUCT_22972,SELLER_0414,35.9,11.15
8272,8272,ORDER_81991,1,PRODUCT_12964,SELLER_1307,249.9,97.16
8273,8273,ORDER_23050,1,PRODUCT_01521,SELLER_1493,149.9,14.8
8274,8274,ORDER_56668,1,PRODUCT_08596,SELLER_2194,89.9,16.26
8275,8275,ORDER_04438,1,PRODUCT_08837,SELLER_2005,130.99,15.0
8276,8276,ORDER_43191,1,PRODUCT_18018,SELLER_0514,29.99,14.1
8277,8277,ORDER_73615,1,PRODUCT_13772,SELLER_2497,43.9,19.32
8278,8278,ORDER_52990,1,PRODUCT_17262,SELLER_2203,369.0,24.29
8279,8279,ORDER_87405,1,PRODUCT_11834,SELLER_0695,135.0,20.99
8280,8280,ORDER_74571,1,PRODUCT_26749,SELLER_1940,798.9,27.52
8281,8281,ORDER_49528,1,PRODUCT_20955,SELLER_2018,169.9,16.95
8282,8282,ORDER_63161,1,PRODUCT_27454,SELLER_2445,110.0,47.67
8283,8283,ORDER_77060,1,PRODUCT_17710,SELLER_2423,105.0,19.7
8284,8284,ORDER_04852,1,PRODUCT_00703,SELLER_0214,109.99,0.0
8285,8285,ORDER_37090,1,PRODUCT_13271,SELLER_1792,89.9,23.21
8286,8286,ORDER_37255,1,PRODUCT_01132,SELLER_1257,34.6,17.6
8287,8287,ORDER_37255,2,PRODUCT_01132,SELLER_1257,34.6,17.6
8288,8288,ORDER_37255,3,PRODUCT_01132,SELLER_1257,34.6,17.6
8289,8289,ORDER_36605,1,PRODUCT_08931,SELLER_1410,149.0,23.32
8290,8290,ORDER_81107,1,PRODUCT_12802,SELLER_1501,49.0,15.1
8291,8291,ORDER_81720,1,PRODUCT_04847,SELLER_1599,27.9,18.3
8292,8292,ORDER_04762,1,PRODUCT_25651,SELLER_2102,195.0,16.58
8293,8293,ORDER_20617,1,PRODUCT_14683,SELLER_1759,144.56,51.51
8294,8294,ORDER_56919,1,PRODUCT_23614,SELLER_0713,69.0,18.36
8295,8295,ORDER_03261,1,PRODUCT_02754,SELLER_2422,530.0,76.08
8296,8296,ORDER_08547,1,PRODUCT_13604,SELLER_2011,229.0,23.53
8297,8297,ORDER_27917,1,PRODUCT_27454,SELLER_2445,89.99,50.5
8298,8298,ORDER_38897,1,PRODUCT_11492,SELLER_0713,49.0,14.52
8299,8299,ORDER_56815,1,PRODUCT_06158,SELLER_1026,19.2,18.23
8300,8300,ORDER_20563,1,PRODUCT_05784,SELLER_2067,39.99,14.1
8301,8301,ORDER_50168,1,PRODUCT_04491,SELLER_0398,26.0,16.05
8302,8302,ORDER_50168,2,PRODUCT_04491,SELLER_0398,26.0,16.05
8303,8303,ORDER_20626,1,PRODUCT_09399,SELLER_0643,20.3,15.1
8304,8304,ORDER_39349,1,PRODUCT_15009,SELLER_2099,69.0,28.88
8305,8305,ORDER_56136,1,PRODUCT_23058,SELLER_1408,24.8,18.27
8306,8306,ORDER_49031,1,PRODUCT_11130,SELLER_0046,39.9,7.78
8307,8307,ORDER_28971,1,PRODUCT_24214,SELLER_1647,22.0,11.85
8308,8308,ORDER_59080,1,PRODUCT_28520,SELLER_0713,48.0,2.15
8309,8309,ORDER_59080,2,PRODUCT_22097,SELLER_0245,39.0,21.54
8310,8310,ORDER_43836,1,PRODUCT_19459,SELLER_0417,49.9,20.99
8311,8311,ORDER_13843,1,PRODUCT_00987,SELLER_1163,15.0,16.7
8312,8312,ORDER_13843,2,PRODUCT_00636,SELLER_0645,15.9,18.15
8313,8313,ORDER_57771,1,PRODUCT_00335,SELLER_1878,115.0,18.06
8314,8314,ORDER_57771,2,PRODUCT_00335,SELLER_1878,115.0,18.06
8315,8315,ORDER_07090,1,PRODUCT_16099,SELLER_0217,94.9,26.74
8316,8316,ORDER_08592,1,PRODUCT_19624,SELLER_0935,189.0,21.68
8317,8317,ORDER_08592,2,PRODUCT_19624,SELLER_0935,189.0,21.68
8318,8318,ORDER_65761,1,PRODUCT_09610,SELLER_1552,29.9,13.08
8319,8319,ORDER_72678,1,PRODUCT_28937,SELLER_1946,276.0,18.37
8320,8320,ORDER_50465,1,PRODUCT_16615,SELLER_0100,24.9,15.23
8321,8321,ORDER_35642,1,PRODUCT_28415,SELLER_0936,134.9,19.91
8322,8322,ORDER_14448,1,PRODUCT_02622,SELLER_1275,56.99,14.15
8323,8323,ORDER_33897,1,PRODUCT_12381,SELLER_2094,69.9,22.78
8324,8324,ORDER_36558,1,PRODUCT_09988,SELLER_0446,53.0,8.64
8325,8325,ORDER_27823,1,PRODUCT_27617,SELLER_2423,40.0,8.88
8326,8326,ORDER_27823,2,PRODUCT_27617,SELLER_2423,40.0,8.88
8327,8327,ORDER_45104,1,PRODUCT_28943,SELLER_0290,23.7,8.72
8328,8328,ORDER_39444,1,PRODUCT_16049,SELLER_0119,109.78,16.53
8329,8329,ORDER_28153,1,PRODUCT_03000,SELLER_0567,54.0,12.11
8330,8330,ORDER_83282,1,PRODUCT_05287,SELLER_1753,144.99,31.66
8331,8331,ORDER_20522,1,PRODUCT_18214,SELLER_1990,689.0,118.47
8332,8332,ORDER_86332,1,PRODUCT_05174,SELLER_1275,89.99,12.13
8333,8333,ORDER_20243,1,PRODUCT_01095,SELLER_1058,70.0,23.36
8334,8334,ORDER_55146,1,PRODUCT_13193,SELLER_2538,99.9,47.23
8335,8335,ORDER_39360,1,PRODUCT_02546,SELLER_1753,41.99,15.98
8336,8336,ORDER_43417,1,PRODUCT_24644,SELLER_1753,47.99,15.1
8337,8337,ORDER_48035,1,PRODUCT_14746,SELLER_0697,59.9,17.67
8338,8338,ORDER_28175,1,PRODUCT_26773,SELLER_0248,89.99,27.17
8339,8339,ORDER_14194,1,PRODUCT_18721,SELLER_0533,18.99,15.23
8340,8340,ORDER_01034,1,PRODUCT_25412,SELLER_0385,349.97,16.54
8341,8341,ORDER_76529,1,PRODUCT_00258,SELLER_1461,39.9,8.72
8342,8342,ORDER_76529,2,PRODUCT_00258,SELLER_1461,39.9,8.72
8343,8343,ORDER_49949,1,PRODUCT_06846,SELLER_1685,299.99,24.97
8344,8344,ORDER_43298,1,PRODUCT_13172,SELLER_1029,19.99,7.4
8345,8345,ORDER_43298,2,PRODUCT_13172,SELLER_1029,19.99,7.4
8346,8346,ORDER_28230,1,PRODUCT_10272,SELLER_0215,159.49,19.35
8347,8347,ORDER_17532,1,PRODUCT_00420,SELLER_1856,69.0,16.45
8348,8348,ORDER_41979,1,PRODUCT_19403,SELLER_0983,31.9,8.88
8349,8349,ORDER_35062,1,PRODUCT_08879,SELLER_0556,49.95,13.71
8350,8350,ORDER_15056,1,PRODUCT_28869,SELLER_0153,1099.0,69.71
8351,8351,ORDER_79978,1,PRODUCT_19385,SELLER_2194,99.0,17.94
8352,8352,ORDER_51211,1,PRODUCT_23804,SELLER_0528,179.99,16.11
8353,8353,ORDER_87256,1,PRODUCT_24699,SELLER_2138,45.62,13.37
8354,8354,ORDER_10260,1,PRODUCT_03131,SELLER_2138,165.0,84.57
8355,8355,ORDER_12227,1,PRODUCT_16623,SELLER_1243,120.0,17.28
8356,8356,ORDER_31731,1,PRODUCT_02711,SELLER_1275,58.99,16.66
8357,8357,ORDER_62474,1,PRODUCT_11675,SELLER_1962,398.0,16.54
8358,8358,ORDER_09151,1,PRODUCT_27561,SELLER_1826,49.77,7.78
8359,8359,ORDER_11689,1,PRODUCT_22853,SELLER_0214,145.0,12.24
8360,8360,ORDER_59312,1,PRODUCT_16174,SELLER_0340,39.99,17.63
8361,8361,ORDER_08860,1,PRODUCT_02622,SELLER_1275,56.99,15.15
8362,8362,ORDER_20172,1,PRODUCT_02335,SELLER_0029,18.6,18.23
8363,8363,ORDER_48912,1,PRODUCT_23002,SELLER_1974,144.99,18.26
8364,8364,ORDER_79626,1,PRODUCT_11969,SELLER_0192,59.9,19.12
8365,8365,ORDER_64592,1,PRODUCT_28505,SELLER_1964,78.9,22.15
8366,8366,ORDER_34324,1,PRODUCT_09986,SELLER_2194,299.9,13.6
8367,8367,ORDER_33507,1,PRODUCT_24518,SELLER_2285,49.9,7.78
8368,8368,ORDER_58156,1,PRODUCT_26712,SELLER_1159,104.0,27.8
8369,8369,ORDER_83071,1,PRODUCT_28697,SELLER_0417,49.9,17.6
8370,8370,ORDER_83071,2,PRODUCT_28697,SELLER_0417,49.9,17.6
8371,8371,ORDER_75979,1,PRODUCT_07372,SELLER_2445,149.0,40.37
8372,8372,ORDER_22941,1,PRODUCT_03882,SELLER_0669,22.5,16.32
8373,8373,ORDER_45448,1,PRODUCT_09257,SELLER_0927,99.0,16.45
8374,8374,ORDER_66354,1,PRODUCT_25470,SELLER_0699,99.49,9.43
8375,8375,ORDER_80769,1,PRODUCT_04550,SELLER_0481,39.9,17.92
8376,8376,ORDER_87986,1,PRODUCT_05176,SELLER_0875,15.5,12.79
8377,8377,ORDER_47475,1,PRODUCT_05666,SELLER_0075,38.9,13.37
8378,8378,ORDER_40773,1,PRODUCT_12522,SELLER_0417,53.9,13.4
8379,8379,ORDER_54933,1,PRODUCT_19750,SELLER_2553,45.99,15.23
8380,8380,ORDER_54753,1,PRODUCT_06138,SELLER_1082,219.0,27.79
8381,8381,ORDER_21352,1,PRODUCT_12964,SELLER_1307,249.9,74.7
8382,8382,ORDER_61724,1,PRODUCT_12158,SELLER_2385,48.4,11.85
8383,8383,ORDER_43045,1,PRODUCT_14206,SELLER_1761,29.99,22.14
8384,8384,ORDER_83281,1,PRODUCT_12150,SELLER_1501,69.9,17.74
8385,8385,ORDER_30381,1,PRODUCT_13293,SELLER_0290,21.9,14.1
8386,8386,ORDER_33795,1,PRODUCT_17873,SELLER_1833,19.9,7.78
8387,8387,ORDER_33795,2,PRODUCT_17873,SELLER_1833,19.9,7.78
8388,8388,ORDER_57894,1,PRODUCT_01379,SELLER_1026,159.0,12.61
8389,8389,ORDER_75307,1,PRODUCT_15075,SELLER_0061,67.0,11.73
8390,8390,ORDER_70079,1,PRODUCT_04976,SELLER_0340,22.99,8.29
8391,8391,ORDER_46779,1,PRODUCT_21943,SELLER_1026,303.45,35.92
8392,8392,ORDER_26891,1,PRODUCT_04082,SELLER_0417,49.9,13.52
8393,8393,ORDER_26891,2,PRODUCT_04082,SELLER_0417,49.9,13.52
8394,8394,ORDER_14930,1,PRODUCT_20224,SELLER_0481,105.0,44.03
8395,8395,ORDER_14930,2,PRODUCT_20224,SELLER_0481,105.0,44.03
8396,8396,ORDER_14930,3,PRODUCT_20224,SELLER_0481,105.0,44.03
8397,8397,ORDER_75148,1,PRODUCT_15719,SELLER_1977,10.9,15.1
8398,8398,ORDER_32672,1,PRODUCT_04862,SELLER_2696,167.92,15.93
8399,8399,ORDER_30450,1,PRODUCT_07837,SELLER_1570,74.0,13.08
8400,8400,ORDER_30450,2,PRODUCT_07837,SELLER_1570,74.0,13.08
8401,8401,ORDER_42567,1,PRODUCT_05655,SELLER_1543,89.0,16.87
8402,8402,ORDER_26778,1,PRODUCT_22853,SELLER_0214,145.0,18.89
8403,8403,ORDER_16195,1,PRODUCT_10121,SELLER_1678,24.9,37.08
8404,8404,ORDER_37921,1,PRODUCT_19459,SELLER_0417,59.9,17.67
8405,8405,ORDER_36978,1,PRODUCT_09755,SELLER_1132,144.95,16.58
8406,8406,ORDER_36978,2,PRODUCT_13279,SELLER_1647,21.9,13.26
8407,8407,ORDER_70482,1,PRODUCT_27398,SELLER_1353,179.9,45.11
8408,8408,ORDER_14805,1,PRODUCT_22910,SELLER_2592,59.0,12.85
8409,8409,ORDER_81770,1,PRODUCT_03387,SELLER_1599,27.9,7.87
8410,8410,ORDER_78622,1,PRODUCT_16627,SELLER_1967,139.9,9.79
8411,8411,ORDER_13265,1,PRODUCT_15141,SELLER_0251,69.99,17.12
8412,8412,ORDER_03218,1,PRODUCT_05223,SELLER_0225,139.0,28.35
8413,8413,ORDER_56607,1,PRODUCT_01340,SELLER_1037,57.89,22.99
8414,8414,ORDER_59194,1,PRODUCT_18403,SELLER_2245,88.9,9.44
8415,8415,ORDER_52538,1,PRODUCT_07062,SELLER_2565,69.0,23.06
8416,8416,ORDER_38504,1,PRODUCT_14526,SELLER_0150,49.9,7.78
8417,8417,ORDER_63983,1,PRODUCT_17680,SELLER_0335,39.9,7.94
8418,8418,ORDER_42737,1,PRODUCT_15589,SELLER_0321,24.99,14.1
8419,8419,ORDER_85786,1,PRODUCT_29388,SELLER_1627,129.9,9.1
8420,8420,ORDER_67754,1,PRODUCT_14571,SELLER_2423,150.0,16.35
8421,8421,ORDER_21281,1,PRODUCT_23168,SELLER_2634,159.99,15.29
8422,8422,ORDER_19114,1,PRODUCT_00258,SELLER_1461,45.9,8.72
8423,8423,ORDER_80771,1,PRODUCT_06108,SELLER_0262,89.5,16.39
8424,8424,ORDER_24576,1,PRODUCT_28465,SELLER_2039,119.9,15.59
8425,8425,ORDER_24576,2,PRODUCT_28465,SELLER_2039,119.9,15.59
8426,8426,ORDER_35927,1,PRODUCT_13850,SELLER_2362,12.97,14.52
8427,8427,ORDER_55888,1,PRODUCT_09813,SELLER_0994,89.0,37.92
8428,8428,ORDER_55888,2,PRODUCT_09813,SELLER_0994,89.0,37.92
8429,8429,ORDER_30386,1,PRODUCT_15391,SELLER_1134,30.9,15.1
8430,8430,ORDER_06310,1,PRODUCT_20433,SELLER_0504,96.0,9.49
8431,8431,ORDER_09902,1,PRODUCT_01324,SELLER_2654,99.99,12.83
8432,8432,ORDER_04195,1,PRODUCT_18180,SELLER_0254,69.9,16.74
