,Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
8176,ORDER_75431,1,credit_card,9,210.31
8177,ORDER_73564,1,boleto,1,188.5
8178,ORDER_72511,1,credit_card,2,40.99
8179,ORDER_51522,1,credit_card,3,55.84
8180,ORDER_71140,1,credit_card,2,101.25
8181,ORDER_10960,1,credit_card,7,372.64
8182,ORDER_01971,1,credit_card,1,309.22
8183,ORDER_84703,1,credit_card,4,47.47
8184,ORDER_42613,1,credit_card,4,42.47
8185,ORDER_43583,1,credit_card,12,503.68
8186,ORDER_71888,1,credit_card,2,56.62
8187,ORDER_18945,2,voucher,1,50.0
8188,ORDER_69057,1,credit_card,5,251.1
8189,ORDER_32685,1,boleto,1,64.56
8190,ORDER_55254,1,credit_card,5,161.23
8191,ORDER_39924,1,credit_card,10,472.41
8192,ORDER_12657,1,credit_card,4,154.92
8193,ORDER_69075,1,boleto,1,52.96
8194,ORDER_68627,1,credit_card,1,97.3
8195,ORDER_61424,1,credit_card,4,212.28
8196,ORDER_64520,1,credit_card,3,567.3
8197,ORDER_10710,1,credit_card,3,89.19
8198,ORDER_69153,1,credit_card,6,64.86
8199,ORDER_20013,1,credit_card,2,91.5
8200,ORDER_84633,1,credit_card,2,230.96
8201,ORDER_49315,1,credit_card,10,521.37
8202,ORDER_28954,2,voucher,1,20.0
8203,ORDER_81166,2,voucher,1,11.58
8204,ORDER_82989,1,credit_card,1,64.1
8205,ORDER_50795,1,boleto,1,359.8
8206,ORDER_03513,1,credit_card,1,166.2
8207,ORDER_42534,1,credit_card,5,154.05
8208,ORDER_38984,2,voucher,1,100.0
8209,ORDER_82434,1,credit_card,1,7.9
8210,ORDER_30829,1,credit_card,10,503.0
8211,ORDER_28276,1,credit_card,3,164.79
8212,ORDER_18099,1,credit_card,8,228.14
8213,ORDER_48754,1,credit_card,3,470.0
8214,ORDER_67543,2,voucher,1,59.04
8215,ORDER_66483,1,credit_card,1,131.62
8216,ORDER_10027,1,credit_card,7,202.06
8217,ORDER_53986,1,credit_card,3,178.1
8218,ORDER_76648,1,credit_card,1,123.52
8219,ORDER_54204,1,credit_card,1,47.96
8220,ORDER_63225,1,credit_card,3,274.74
8221,ORDER_54198,1,credit_card,8,181.6
8222,ORDER_60983,1,credit_card,3,51.46
8223,ORDER_52834,1,credit_card,1,56.05
8224,ORDER_04137,1,credit_card,1,47.03
8225,ORDER_05102,1,credit_card,3,196.92
8226,ORDER_66343,1,boleto,1,90.6
8227,ORDER_27860,1,credit_card,2,310.97
8228,ORDER_45828,1,credit_card,1,267.29
8229,ORDER_39552,1,credit_card,1,65.75
8230,ORDER_75258,1,credit_card,3,71.97
8231,ORDER_02817,1,credit_card,3,55.26
8232,ORDER_48819,1,credit_card,2,119.25
8233,ORDER_56323,1,credit_card,4,135.48
8234,ORDER_72077,1,boleto,1,30.69
8235,ORDER_87492,1,boleto,1,102.13
8236,ORDER_75588,1,boleto,1,210.58
8237,ORDER_69757,1,boleto,1,87.14
8238,ORDER_69417,1,credit_card,5,124.52
8239,ORDER_31092,1,boleto,1,112.3
8240,ORDER_54873,1,voucher,1,104.38
8241,ORDER_47248,1,boleto,1,366.65
8242,ORDER_82264,1,credit_card,4,73.13
8243,ORDER_80203,1,credit_card,1,15.71
8244,ORDER_44111,1,credit_card,2,235.92
8245,ORDER_58051,1,credit_card,1,49.37
8246,ORDER_81660,1,credit_card,1,63.59
8247,ORDER_67076,1,credit_card,3,68.05
8248,ORDER_43379,1,boleto,1,117.94
8249,ORDER_32400,1,credit_card,2,90.28
8250,ORDER_74596,1,credit_card,1,37.13
8251,ORDER_62591,1,credit_card,8,566.19
8252,ORDER_84585,1,credit_card,2,190.98
8253,ORDER_59194,1,boleto,1,98.34
8254,ORDER_59004,1,boleto,1,43.05
8255,ORDER_06321,1,credit_card,3,61.42
8256,ORDER_67278,1,credit_card,10,669.71
8257,ORDER_35842,1,boleto,1,53.11
8258,ORDER_62845,1,credit_card,1,71.75
8259,ORDER_63311,1,voucher,1,2.61
8260,ORDER_41776,1,credit_card,1,216.0
8261,ORDER_69788,1,credit_card,11,113.46
8262,ORDER_30265,1,credit_card,5,252.8
8263,ORDER_46845,1,boleto,1,373.29
8264,ORDER_49662,1,credit_card,1,3.5
8265,ORDER_52880,1,voucher,1,94.4
8266,ORDER_29813,1,boleto,1,35.0
8267,ORDER_78077,1,credit_card,1,52.58
8268,ORDER_14814,1,credit_card,1,30.22
8269,ORDER_25577,1,credit_card,6,398.33
8270,ORDER_78873,1,credit_card,3,77.0
8271,ORDER_30455,1,credit_card,1,32.43
8272,ORDER_18323,1,credit_card,8,1121.44
8273,ORDER_50365,1,credit_card,1,19.33
8274,ORDER_71050,1,credit_card,1,134.19
8275,ORDER_55287,1,credit_card,1,64.42
8276,ORDER_28930,1,credit_card,8,849.45
8277,ORDER_73559,1,boleto,1,156.12
8278,ORDER_61513,1,boleto,1,199.29
8279,ORDER_50250,1,credit_card,2,73.72
8280,ORDER_10883,1,credit_card,4,106.17
8281,ORDER_38833,1,credit_card,3,97.72
8282,ORDER_08941,1,credit_card,8,274.63
8283,ORDER_48873,1,credit_card,10,133.2
8284,ORDER_33497,1,credit_card,1,62.72
8285,ORDER_16740,1,boleto,1,55.0
8286,ORDER_16779,1,credit_card,1,40.54
8287,ORDER_67249,1,boleto,1,148.0
8288,ORDER_30096,1,boleto,1,137.36
8289,ORDER_25192,1,credit_card,1,104.62
8290,ORDER_49981,1,boleto,1,59.69
8291,ORDER_36419,1,credit_card,5,241.76
8292,ORDER_85744,1,credit_card,4,1338.51
8293,ORDER_86324,1,credit_card,4,45.01
8294,ORDER_73565,1,boleto,1,256.0
8295,ORDER_57450,1,credit_card,3,80.11
8296,ORDER_71104,1,boleto,1,169.0
8297,ORDER_38406,1,credit_card,2,89.96
8298,ORDER_30248,1,credit_card,3,36.78
8299,ORDER_53009,1,credit_card,1,57.24
8300,ORDER_03087,1,credit_card,1,256.43
8301,ORDER_07015,1,credit_card,8,87.32
8302,ORDER_13915,1,credit_card,2,101.2
8303,ORDER_54796,1,credit_card,4,166.58
8304,ORDER_14120,1,credit_card,4,43.0
8305,ORDER_11867,1,credit_card,3,196.99
8306,ORDER_56145,1,credit_card,2,69.05
8307,ORDER_18304,1,credit_card,2,228.41
8308,ORDER_06788,1,boleto,1,178.42
8309,ORDER_48452,1,boleto,1,72.62
8310,ORDER_44401,1,credit_card,4,188.94
8311,ORDER_57403,1,credit_card,1,81.79
8312,ORDER_01242,1,credit_card,3,83.41
8313,ORDER_62903,1,credit_card,1,106.87
8314,ORDER_38777,1,credit_card,1,14.0
8315,ORDER_71182,1,credit_card,2,142.01
8316,ORDER_82254,1,boleto,1,87.73
8317,ORDER_28748,2,voucher,1,40.85
8318,ORDER_59563,1,boleto,1,707.19
8319,ORDER_03733,1,credit_card,4,73.34
8320,ORDER_30131,1,credit_card,1,51.58
8321,ORDER_13657,1,credit_card,10,1348.67
8322,ORDER_20167,1,debit_card,1,95.76
8323,ORDER_66888,2,voucher,1,16.08
8324,ORDER_06815,1,credit_card,4,42.34
8325,ORDER_59121,1,boleto,1,66.14
8326,ORDER_43713,1,credit_card,3,73.34
8327,ORDER_33169,1,credit_card,3,106.07
8328,ORDER_84844,1,credit_card,10,108.51
8329,ORDER_87880,1,credit_card,2,95.57
8330,ORDER_19378,1,boleto,1,117.38
8331,ORDER_37136,1,credit_card,7,79.56
8332,ORDER_62968,1,credit_card,1,31.96
8333,ORDER_46360,1,credit_card,2,46.78
8334,ORDER_10797,1,credit_card,5,110.95
8335,ORDER_68803,1,credit_card,2,119.97
8336,ORDER_24532,1,credit_card,2,579.22
8337,ORDER_20971,1,credit_card,5,61.69
8338,ORDER_51730,1,boleto,1,65.03
8339,ORDER_13062,1,credit_card,3,74.29
8340,ORDER_76927,1,credit_card,3,300.49
8341,ORDER_86174,1,boleto,1,50.09
8342,ORDER_08584,1,credit_card,4,94.55
8343,ORDER_35177,1,credit_card,1,190.37
8344,ORDER_26048,1,boleto,1,143.92
8345,ORDER_70726,1,credit_card,4,1007.36
8346,ORDER_35630,1,credit_card,10,121.88
8347,ORDER_82922,1,credit_card,8,165.42
8348,ORDER_13313,1,credit_card,1,53.58
8349,ORDER_36435,2,voucher,1,25.0
8350,ORDER_63096,1,credit_card,3,127.81
8351,ORDER_53150,1,credit_card,4,123.55
8352,ORDER_67286,1,boleto,1,52.38
8353,ORDER_49329,1,credit_card,2,170.62
8354,ORDER_02251,1,boleto,1,17.62
8355,ORDER_73788,1,credit_card,6,308.28
8356,ORDER_51567,1,credit_card,6,187.23
8357,ORDER_16774,1,credit_card,3,174.86
8358,ORDER_01751,1,credit_card,2,285.54
8359,ORDER_14820,1,credit_card,6,206.99
8360,ORDER_16428,1,voucher,1,1.66
8361,ORDER_35275,1,credit_card,8,194.0
8362,ORDER_58127,1,credit_card,1,698.63
8363,ORDER_65927,1,credit_card,2,1140.12
8364,ORDER_28227,1,credit_card,2,63.12
8365,ORDER_68262,1,credit_card,2,48.75
8366,ORDER_17174,1,credit_card,10,349.93
8367,ORDER_78925,1,credit_card,1,88.44
8368,ORDER_63073,1,boleto,1,148.98
8369,ORDER_27768,1,credit_card,1,37.09
8370,ORDER_74786,1,credit_card,3,185.94
8371,ORDER_73351,1,credit_card,4,46.11
8372,ORDER_49559,1,credit_card,1,325.95
8373,ORDER_84797,1,credit_card,2,178.74
8374,ORDER_07061,1,voucher,1,20.0
8375,ORDER_46792,1,boleto,1,49.99
8376,ORDER_36945,1,boleto,1,130.56
8377,ORDER_20800,1,credit_card,2,111.71
8378,ORDER_69604,1,boleto,1,117.93
8379,ORDER_59140,1,credit_card,4,178.27
8380,ORDER_31586,4,voucher,1,9.18
8381,ORDER_08415,1,credit_card,8,80.2
8382,ORDER_19385,1,credit_card,1,18.89
8383,ORDER_65840,1,credit_card,3,159.12
8384,ORDER_08220,1,credit_card,2,48.44
8385,ORDER_02081,1,credit_card,3,161.37
8386,ORDER_11315,1,credit_card,1,188.94
8387,ORDER_73733,1,credit_card,8,83.86
8388,ORDER_29864,1,credit_card,6,73.53
8389,ORDER_06397,1,boleto,1,32.77
8390,ORDER_70662,1,credit_card,1,279.5
8391,ORDER_07251,1,boleto,1,91.66
8392,ORDER_79047,1,credit_card,1,59.44
8393,ORDER_67479,1,credit_card,5,83.2
8394,ORDER_41239,1,credit_card,10,2827.0
8395,ORDER_36732,1,credit_card,5,55.1
8396,ORDER_45983,1,credit_card,10,755.92
8397,ORDER_00377,1,credit_card,5,200.23
8398,ORDER_15139,1,credit_card,3,34.0
8399,ORDER_45207,1,credit_card,6,64.05
8400,ORDER_34950,1,credit_card,2,65.69
8401,ORDER_58137,1,credit_card,3,283.32
8402,ORDER_13238,1,credit_card,1,47.91
8403,ORDER_27408,1,credit_card,5,164.94
8404,ORDER_83799,1,credit_card,1,116.84
8405,ORDER_05691,1,credit_card,1,45.19
8406,ORDER_12663,1,credit_card,1,186.05
8407,ORDER_16521,1,credit_card,1,50.87
8408,ORDER_38159,1,credit_card,1,22.84
8409,ORDER_79963,8,voucher,1,39.08
8410,ORDER_24076,1,credit_card,1,88.08
8411,ORDER_78776,1,boleto,1,68.63
8412,ORDER_38332,1,credit_card,2,37.69
8413,ORDER_19207,1,credit_card,1,0.33
8414,ORDER_53787,1,credit_card,5,116.46
8415,ORDER_77957,1,credit_card,2,53.73
8416,ORDER_77532,1,credit_card,7,150.09
8417,ORDER_72670,1,credit_card,2,113.71
8418,ORDER_63231,1,boleto,1,77.57
8419,ORDER_00190,1,credit_card,4,446.51
8420,ORDER_26299,1,boleto,1,28.24
8421,ORDER_42147,1,credit_card,1,52.88
8422,ORDER_14984,1,credit_card,2,115.82
8423,ORDER_31655,1,credit_card,2,142.3
8424,ORDER_53421,1,boleto,1,137.21
8425,ORDER_55771,1,credit_card,2,225.51
8426,ORDER_01045,1,credit_card,2,98.98
8427,ORDER_65478,1,boleto,1,189.09
8428,ORDER_09517,1,boleto,1,55.1
8429,ORDER_64957,1,credit_card,3,106.9
8430,ORDER_73462,1,credit_card,4,465.39
8431,ORDER_01104,1,credit_card,6,133.75
8432,ORDER_74516,1,voucher,1,25.0
8433,ORDER_17496,1,credit_card,8,106.77
8434,ORDER_05042,1,credit_card,1,139.04
8435,ORDER_54519,1,boleto,1,40.42
8436,ORDER_83467,1,credit_card,1,47.24
8437,ORDER_82462,1,credit_card,10,148.79
8438,ORDER_12204,1,credit_card,3,148.23
8439,ORDER_68179,1,boleto,1,190.33
8440,ORDER_60184,1,boleto,1,39.84
8441,ORDER_29777,1,credit_card,1,157.38
8442,ORDER_05668,1,boleto,1,167.51
8443,ORDER_09361,1,credit_card,4,45.73
8444,ORDER_62834,1,credit_card,8,678.36
8445,ORDER_25714,1,boleto,1,194.0
8446,ORDER_47435,1,boleto,1,61.8
8447,ORDER_49005,1,boleto,1,203.67
8448,ORDER_10629,1,credit_card,2,63.69
8449,ORDER_41890,1,credit_card,1,20.29
8450,ORDER_00874,1,credit_card,2,164.66
8451,ORDER_06481,1,credit_card,1,85.6
8452,ORDER_08339,1,credit_card,3,180.82
8453,ORDER_59187,1,boleto,1,202.12
8454,ORDER_38075,1,credit_card,2,88.13
8455,ORDER_86521,1,boleto,1,55.04
8456,ORDER_58119,1,credit_card,1,109.28
8457,ORDER_19413,1,credit_card,3,90.17
8458,ORDER_87422,1,boleto,1,34.17
8459,ORDER_07883,1,credit_card,2,27.59
8460,ORDER_70627,1,credit_card,2,812.85
8461,ORDER_64873,1,boleto,1,363.01
8462,ORDER_04021,1,credit_card,1,102.2
8463,ORDER_64339,1,credit_card,4,632.6
8464,ORDER_60571,1,credit_card,8,504.04
8465,ORDER_51086,1,credit_card,1,41.27
8466,ORDER_49879,1,credit_card,2,126.54
8467,ORDER_28260,1,voucher,1,88.49
8468,ORDER_02419,1,credit_card,2,66.63
8469,ORDER_16061,1,credit_card,1,138.66
8470,ORDER_25128,1,credit_card,10,335.47
8471,ORDER_63242,1,credit_card,1,102.76
8472,ORDER_28666,1,credit_card,1,50.76
8473,ORDER_00236,1,credit_card,5,84.43
8474,ORDER_72333,1,credit_card,4,187.97
8475,ORDER_40904,1,credit_card,3,104.59
8476,ORDER_47393,1,credit_card,1,37.17
8477,ORDER_59814,1,voucher,1,65.78
8478,ORDER_43917,1,credit_card,1,54.53
8479,ORDER_43035,1,boleto,1,106.22
8480,ORDER_41242,1,credit_card,7,71.14
8481,ORDER_03447,1,credit_card,2,138.62
8482,ORDER_10776,1,credit_card,10,168.36
8483,ORDER_67610,1,credit_card,1,63.28
8484,ORDER_71130,1,credit_card,2,275.34
8485,ORDER_83106,1,credit_card,10,2960.05
8486,ORDER_50875,1,credit_card,1,61.22
8487,ORDER_79967,1,boleto,1,88.9
8488,ORDER_19969,1,boleto,1,102.87
8489,ORDER_36846,1,credit_card,3,202.31
8490,ORDER_50406,1,credit_card,1,96.8
8491,ORDER_42134,1,boleto,1,40.78
8492,ORDER_16284,1,credit_card,2,64.55
8493,ORDER_62572,1,credit_card,1,37.09
8494,ORDER_62961,1,credit_card,2,137.5
8495,ORDER_53901,1,credit_card,4,146.12
8496,ORDER_66141,1,credit_card,1,110.36
8497,ORDER_49988,1,credit_card,2,71.79
8498,ORDER_73650,1,credit_card,1,52.05
8499,ORDER_68648,1,credit_card,2,138.56
8500,ORDER_01291,1,credit_card,1,47.91
8501,ORDER_30468,1,boleto,1,160.12
8502,ORDER_46725,1,credit_card,1,35.45
8503,ORDER_24727,1,credit_card,4,208.88
8504,ORDER_54330,1,debit_card,1,2333.97
8505,ORDER_59977,5,voucher,1,9.8
8506,ORDER_68909,1,credit_card,4,235.31
8507,ORDER_00971,1,boleto,1,107.87
8508,ORDER_02913,1,credit_card,1,291.43
8509,ORDER_43439,1,credit_card,1,31.51
8510,ORDER_27673,1,credit_card,10,146.36
8511,ORDER_22180,1,credit_card,6,156.64
8512,ORDER_76113,1,credit_card,4,90.99
8513,ORDER_77793,1,credit_card,3,92.9
8514,ORDER_65864,1,credit_card,7,379.71
8515,ORDER_24159,1,credit_card,1,86.72
8516,ORDER_30346,1,credit_card,8,86.4
8517,ORDER_17692,1,boleto,1,329.22
8518,ORDER_80019,1,credit_card,2,57.79
8519,ORDER_23384,1,credit_card,1,38.09
8520,ORDER_20827,1,credit_card,3,156.19
8521,ORDER_80947,1,credit_card,2,107.2
8522,ORDER_07904,1,boleto,1,197.7
8523,ORDER_22617,1,boleto,1,66.39
8524,ORDER_57435,1,credit_card,1,29.89
8525,ORDER_75058,1,credit_card,4,49.52
8526,ORDER_31568,1,credit_card,5,324.06
8527,ORDER_02941,1,credit_card,4,49.42
8528,ORDER_62584,2,voucher,1,28.89
8529,ORDER_84658,2,voucher,1,145.46
8530,ORDER_83869,1,boleto,1,59.69
8531,ORDER_77214,1,boleto,1,207.33
8532,ORDER_46231,1,credit_card,2,41.34
8533,ORDER_69000,1,credit_card,3,81.78
8534,ORDER_05978,1,boleto,1,86.64
8535,ORDER_10643,2,voucher,1,18.25
8536,ORDER_22526,2,voucher,1,50.0
8537,ORDER_67481,1,credit_card,1,97.39
8538,ORDER_09691,1,credit_card,2,68.62
8539,ORDER_29372,1,boleto,1,56.38
8540,ORDER_61264,1,credit_card,1,58.72
8541,ORDER_75892,1,boleto,1,147.15
8542,ORDER_72111,1,credit_card,4,45.86
8543,ORDER_30743,1,credit_card,3,62.0
8544,ORDER_75345,1,boleto,1,20.62
8545,ORDER_27160,1,boleto,1,245.99
8546,ORDER_26398,1,credit_card,3,343.9
8547,ORDER_08902,1,boleto,1,29.78
8548,ORDER_48552,1,credit_card,4,78.38
8549,ORDER_30199,1,credit_card,4,116.94
8550,ORDER_50433,1,credit_card,3,212.72
8551,ORDER_59307,1,credit_card,1,362.15
8552,ORDER_06577,1,credit_card,2,27.29
8553,ORDER_67224,1,credit_card,4,48.67
8554,ORDER_71410,1,credit_card,3,142.97
8555,ORDER_76132,1,credit_card,7,147.47
8556,ORDER_53126,1,credit_card,4,194.53
8557,ORDER_17386,1,credit_card,1,37.77
8558,ORDER_23961,1,credit_card,1,1.67
8559,ORDER_06910,1,boleto,1,106.87
8560,ORDER_21939,1,boleto,1,117.42
8561,ORDER_27307,2,credit_card,1,13.9
8562,ORDER_06952,1,credit_card,4,47.13
8563,ORDER_13396,1,credit_card,1,94.12
8564,ORDER_26061,1,boleto,1,87.51
8565,ORDER_40500,1,credit_card,7,245.35
8566,ORDER_38438,1,credit_card,5,593.62
8567,ORDER_28675,1,boleto,1,85.24
8568,ORDER_78820,1,credit_card,1,35.72
8569,ORDER_56474,1,credit_card,5,56.37
8570,ORDER_48131,1,credit_card,1,142.71
8571,ORDER_21872,1,credit_card,1,4.16
8572,ORDER_14783,1,credit_card,3,255.7
8573,ORDER_64662,1,credit_card,2,135.22
8574,ORDER_64250,1,credit_card,1,171.84
8575,ORDER_33851,1,boleto,1,584.11
8576,ORDER_37765,1,credit_card,6,309.77
8577,ORDER_74407,1,boleto,1,74.05
8578,ORDER_07714,1,credit_card,4,106.86
8579,ORDER_37223,1,credit_card,3,206.87
8580,ORDER_06316,1,credit_card,1,63.42
8581,ORDER_40950,1,credit_card,2,93.83
8582,ORDER_64635,1,boleto,1,175.35
8583,ORDER_14455,1,credit_card,3,84.14
8584,ORDER_28768,1,credit_card,2,139.31
8585,ORDER_75107,1,credit_card,10,142.27
8586,ORDER_62253,1,credit_card,1,137.08
8587,ORDER_23464,1,credit_card,3,163.95
8588,ORDER_65175,1,credit_card,9,193.99
8589,ORDER_53437,1,boleto,1,96.8
8590,ORDER_42215,1,credit_card,3,87.88
8591,ORDER_79660,1,credit_card,4,83.57
8592,ORDER_60181,1,voucher,1,112.29
8593,ORDER_27049,1,credit_card,2,89.48
8594,ORDER_49599,1,credit_card,1,43.31
8595,ORDER_67975,1,credit_card,1,214.16
8596,ORDER_00364,1,credit_card,4,87.21
8597,ORDER_25406,1,credit_card,10,1902.55
8598,ORDER_20935,1,boleto,1,305.79
8599,ORDER_00110,1,credit_card,1,141.9
8600,ORDER_21011,1,credit_card,3,143.96
8601,ORDER_77711,1,credit_card,4,54.0
8602,ORDER_61016,1,credit_card,3,45.61
8603,ORDER_35930,1,credit_card,5,116.94
8604,ORDER_74464,1,credit_card,3,70.88
8605,ORDER_28372,1,credit_card,1,226.97
8606,ORDER_06617,1,credit_card,8,233.4
8607,ORDER_26252,1,credit_card,1,66.67
8608,ORDER_40907,1,credit_card,8,305.31
8609,ORDER_05801,1,boleto,1,67.72
8610,ORDER_82034,1,boleto,1,181.68
8611,ORDER_43918,1,credit_card,4,246.92
8612,ORDER_14629,1,credit_card,7,111.02
8613,ORDER_64298,1,credit_card,1,78.97
8614,ORDER_01191,1,credit_card,1,33.23
8615,ORDER_09235,1,credit_card,1,119.57
8616,ORDER_74649,1,credit_card,4,75.25
8617,ORDER_72637,1,credit_card,3,129.37
8618,ORDER_68116,1,credit_card,1,237.9
8619,ORDER_64672,1,credit_card,4,45.13
8620,ORDER_05398,1,credit_card,2,196.46
8621,ORDER_50860,1,credit_card,8,137.2
8622,ORDER_27789,1,credit_card,2,197.7
8623,ORDER_54811,1,credit_card,1,73.13
8624,ORDER_52389,1,credit_card,9,155.14
8625,ORDER_64801,1,credit_card,5,146.04
8626,ORDER_82334,1,credit_card,1,45.09
8627,ORDER_30788,1,boleto,1,75.07
8628,ORDER_41103,1,credit_card,8,161.77
8629,ORDER_78936,1,credit_card,2,182.02
8630,ORDER_82997,1,credit_card,2,90.17
8631,ORDER_71146,1,credit_card,1,101.03
8632,ORDER_74312,1,boleto,1,146.15
8633,ORDER_80169,2,voucher,1,75.5
8634,ORDER_16399,1,credit_card,1,0.14
8635,ORDER_32864,1,credit_card,3,67.43
8636,ORDER_53657,1,credit_card,4,152.04
8637,ORDER_63832,1,voucher,1,486.56
8638,ORDER_79242,1,credit_card,5,52.04
8639,ORDER_50107,1,credit_card,4,110.77
8640,ORDER_33874,1,credit_card,4,177.08
8641,ORDER_08013,1,credit_card,1,55.22
8642,ORDER_43851,1,boleto,1,26.6
8643,ORDER_38155,1,credit_card,8,406.74
8644,ORDER_29449,1,credit_card,3,123.06
8645,ORDER_21336,1,credit_card,2,351.46
8646,ORDER_15819,1,boleto,1,115.45
8647,ORDER_06548,1,credit_card,5,54.98
8648,ORDER_57921,2,voucher,1,42.28
8649,ORDER_33451,1,credit_card,1,66.67
8650,ORDER_02846,1,credit_card,7,131.75
8651,ORDER_01458,1,credit_card,1,95.31
8652,ORDER_27934,1,credit_card,10,132.48
8653,ORDER_06614,1,credit_card,2,22.77
8654,ORDER_41291,1,credit_card,1,168.8
8655,ORDER_61181,1,credit_card,2,144.97
8656,ORDER_20302,1,credit_card,1,76.66
8657,ORDER_34686,1,boleto,1,96.33
8658,ORDER_37359,1,credit_card,8,133.25
8659,ORDER_03491,1,credit_card,1,34.85
8660,ORDER_39118,1,boleto,1,135.77
8661,ORDER_13458,1,credit_card,3,394.16
8662,ORDER_36744,1,credit_card,2,135.0
8663,ORDER_28036,1,credit_card,5,233.06
8664,ORDER_86125,1,credit_card,5,54.11
8665,ORDER_83476,1,credit_card,1,85.14
8666,ORDER_51248,1,boleto,1,27.68
8667,ORDER_73459,1,credit_card,3,462.72
8668,ORDER_10743,1,credit_card,6,197.29
8669,ORDER_52281,1,credit_card,3,214.41
8670,ORDER_45808,1,credit_card,10,2009.62
8671,ORDER_18769,1,boleto,1,257.34
8672,ORDER_46656,1,credit_card,2,64.9
8673,ORDER_31137,1,credit_card,2,123.67
8674,ORDER_47756,1,credit_card,7,155.64
8675,ORDER_43160,1,credit_card,8,845.81
8676,ORDER_40725,1,credit_card,8,403.42
8677,ORDER_25194,6,voucher,1,8.0
8678,ORDER_42334,1,credit_card,1,75.17
8679,ORDER_31936,1,credit_card,2,142.7
8680,ORDER_05512,1,credit_card,8,182.68
8681,ORDER_81946,1,boleto,1,254.41
8682,ORDER_03011,1,credit_card,1,47.67
8683,ORDER_16949,1,debit_card,1,361.07
8684,ORDER_30775,1,credit_card,4,725.99
8685,ORDER_48002,1,credit_card,5,192.69
8686,ORDER_52068,1,credit_card,1,81.15
8687,ORDER_44053,11,voucher,1,5.78
8688,ORDER_87302,1,credit_card,1,154.33
8689,ORDER_11525,1,credit_card,8,87.84
8690,ORDER_62761,1,boleto,1,465.89
8691,ORDER_51643,1,credit_card,6,157.72
8692,ORDER_00314,1,boleto,1,190.48
8693,ORDER_85464,1,credit_card,1,69.05
8694,ORDER_40414,1,credit_card,1,82.01
8695,ORDER_24517,1,credit_card,3,80.88
8696,ORDER_28629,1,credit_card,10,211.18
8697,ORDER_51655,1,credit_card,8,239.9
8698,ORDER_48849,1,credit_card,3,137.99
8699,ORDER_17264,1,credit_card,1,92.87
8700,ORDER_82884,1,credit_card,2,199.79
8701,ORDER_58500,1,credit_card,4,199.96
8702,ORDER_64126,1,credit_card,6,109.69
8703,ORDER_22392,3,voucher,1,35.4
8704,ORDER_02448,1,credit_card,3,161.46
8705,ORDER_07106,1,credit_card,2,255.58
8706,ORDER_25427,1,credit_card,1,148.14
8707,ORDER_33703,1,credit_card,8,107.39
8708,ORDER_82157,1,credit_card,5,129.84
8709,ORDER_50392,1,credit_card,5,261.16
8710,ORDER_37387,1,credit_card,1,36.78
8711,ORDER_73499,1,debit_card,1,42.41
8712,ORDER_43135,1,boleto,1,64.32
8713,ORDER_75269,1,credit_card,1,32.39
8714,ORDER_65775,1,credit_card,1,84.16
8715,ORDER_13463,1,credit_card,2,129.45
8716,ORDER_20250,1,credit_card,8,3526.46
8717,ORDER_65858,1,credit_card,2,136.3
8718,ORDER_48077,2,voucher,1,100.0
8719,ORDER_68446,1,boleto,1,29.63
8720,ORDER_62186,1,boleto,1,312.39
8721,ORDER_67227,1,boleto,1,43.18
8722,ORDER_56574,1,credit_card,2,96.65
8723,ORDER_33683,1,credit_card,6,63.5
8724,ORDER_78012,1,credit_card,3,178.23
8725,ORDER_72384,1,credit_card,4,220.6
8726,ORDER_03845,1,credit_card,3,36.78
8727,ORDER_79262,1,credit_card,1,73.34
8728,ORDER_19825,1,credit_card,9,94.21
8729,ORDER_59948,2,voucher,1,157.99
8730,ORDER_47362,1,credit_card,6,68.0
8731,ORDER_22646,1,credit_card,3,146.66
8732,ORDER_44146,1,credit_card,2,105.96
8733,ORDER_80223,1,credit_card,3,87.9
8734,ORDER_05448,1,credit_card,3,331.02
8735,ORDER_08800,1,boleto,1,33.6
8736,ORDER_86781,1,credit_card,4,163.16
8737,ORDER_56563,1,boleto,1,180.38
8738,ORDER_67081,1,credit_card,6,139.53
8739,ORDER_17771,1,credit_card,2,154.19
8740,ORDER_64817,1,credit_card,2,155.34
8741,ORDER_44906,1,credit_card,1,44.59
8742,ORDER_39774,1,credit_card,3,80.81
8743,ORDER_59420,1,credit_card,1,205.76
8744,ORDER_43668,1,credit_card,3,131.23
8745,ORDER_05907,1,credit_card,1,154.63
8746,ORDER_35399,4,voucher,1,27.16
8747,ORDER_03434,1,credit_card,1,48.22
8748,ORDER_84400,1,credit_card,1,65.53
8749,ORDER_80546,1,credit_card,4,41.51
8750,ORDER_48071,1,credit_card,3,126.29
8751,ORDER_65903,1,credit_card,2,45.5
8752,ORDER_44296,1,credit_card,3,62.01
8753,ORDER_70118,1,credit_card,10,111.8
8754,ORDER_33356,1,boleto,1,27.8
8755,ORDER_72250,1,credit_card,1,183.84
8756,ORDER_81727,1,credit_card,2,227.27
8757,ORDER_13514,1,boleto,1,107.1
8758,ORDER_13144,1,credit_card,10,153.39
8759,ORDER_08323,1,credit_card,1,35.13
8760,ORDER_07772,1,credit_card,1,77.16
8761,ORDER_06017,2,voucher,1,49.65
8762,ORDER_38234,1,boleto,1,31.79
